,Date,Site,Depth,Temp.C,SpCond.uScm,Chlorophyll.RFU,Chlorophyll.ug/L,BGA-PC.RFU,BGA-PC.ug/L,Turbidity.FNU,fDOM.RFU,fDOM.QSU,ODO%sat,ODO.mg/L,pH
178,2019-06-26,B,4,19.6939,571.5183333,0.103,0.4905,0.0355,0.017666667,0.266166667,12.46733333,35.7855,97.47166667,8.9,8.38
179,2019-06-26,B,5,19.64243333,571.6533333,0.087166667,0.423,0.021333333,0.001833333,0.228166667,12.44866667,35.73216667,96.9,8.86,8.37
180,2019-06-26,B,6,19.60738333,571.7466667,0.086666667,0.423,0.002666667,-0.0175,0.197666667,12.421,35.652,96.5,8.83,8.37
181,2019-06-26,B,7,19.45725,571.7166667,0.076833333,0.387333333,-0.003333333,-0.023666667,0.2175,12.4705,35.79666667,95.19166667,8.737166667,8.36
182,2019-06-26,B,8,18.64001667,572.8483333,0.076166667,0.3815,0.020166667,0.000833333,0.215,13.104,37.6075,82.035,7.653666667,8.2455
183,2019-06-26,B,9,17.00708333,573.8816667,0.067,0.345166667,0.031,0.012333333,0.221,13.77716667,39.5415,72.22333333,6.9675,8.151166667
184,2019-06-26,B,10,15.61201667,575.5616667,0.0565,0.303666667,0.044,0.026,0.197833333,14.419,41.37733333,60.355,5.996833333,8.041666667
185,2019-06-26,B,11,14.09035,576.7483333,0.050333333,0.2785,0.049333333,0.031833333,0.182833333,14.941,42.87433333,51.65666667,5.303833333,7.9645
186,2019-06-26,B,12,13.43475,577.35,0.063666667,0.331833333,0.050666667,0.032333333,0.178833333,15.23716667,43.726,44.39166667,4.624666667,7.9
187,2019-06-26,B,13,13.02126667,578.2683333,0.0605,0.321166667,0.064833333,0.047166667,0.175166667,15.49033333,44.45033333,37.61,3.953666667,7.834
188,2019-06-26,B,14,11.84786667,580.2533333,0.065166667,0.3385,0.071333333,0.054666667,0.135333333,15.86083333,45.51116667,24.765,2.673166667,7.741
189,2019-06-26,B,15,11.36621667,581.305,0.072166667,0.366333333,0.076166667,0.059166667,0.156666667,16.10733333,46.21633333,13.42333333,1.464833333,7.66
190,2019-06-26,B,16,11.21618333,581.6916667,0.069833333,0.3585,0.073333333,0.055833333,0.165833333,16.19883333,46.47916667,9.176666667,1.005333333,7.63
191,2019-06-26,B,17,10.9417,582.495,0.072666667,0.367333333,0.092666667,0.075833333,0.1665,16.3735,46.97866667,2.77,0.3055,7.59
192,2019-06-26,B,18,10.70493333,583.2833333,0.086833333,0.428,0.093666667,0.077833333,0.17,16.6015,47.63233333,0.98,0.108833333,7.57
193,2019-06-26,B,19,10.49643333,584.8466667,0.091666667,0.443333333,0.080833333,0.064333333,0.2285,16.67366667,47.84083333,0.8,0.09,7.55
194,2019-06-26,C,0,22.1105,571.22,0.103333333,0.493666667,0.425666667,0.4245,2.531333333,11.13833333,31.9755,114.9916667,10.01833333,8.5395
195,2019-06-26,C,1,20.44591667,569.035,0.100833333,0.482666667,0.366333333,0.363,1.835333333,11.9615,34.33783333,114.675,10.3195,8.552166667
196,2019-06-26,C,2,20.10455,569.3633333,0.109666667,0.5175,0.377666667,0.374333333,1.580333333,12.40016667,35.594,109.4666667,9.917833333,8.51
197,2019-06-26,C,3,19.9699,569.6866667,0.0975,0.469,0.1745,0.161666667,0.920833333,12.55483333,36.03766667,104.3183333,9.475166667,8.47
198,2019-06-26,C,4,19.65615,569.8466667,0.099333333,0.472833333,0.018666667,-0.001166667,0.263,12.76833333,36.6485,96.22666667,8.796,8.41
199,2019-06-26,C,5,19.64243333,569.355,0.082166667,0.4055,0.015333333,-0.004333333,0.312666667,12.823,36.80616667,96.7,8.84,8.42
200,2019-06-26,C,6,19.60046667,569.4883333,0.064833333,0.334666667,0.012333333,-0.007333333,0.363333333,12.99433333,37.29583333,94.64666667,8.660666667,8.401166667
201,2019-06-26,C,7,19.47146667,570.9766667,0.064666667,0.336833333,0,-0.02,0.420333333,13.119,37.65266667,87.87333333,8.062,8.336166667
202,2019-06-26,C,8,16.27066667,575.2883333,0.055666667,0.300833333,0.032,0.013666667,0.2415,14.18333333,40.70283333,62.38666667,6.113166667,8.0975
203,2019-06-26,C,9,15.67796667,575.55,0.053166667,0.289666667,0.034166667,0.016,0.1415,14.40966667,41.35433333,59.10333333,5.8625,8.058833333
204,2019-06-26,C,10,14.99823333,576.1783333,0.0645,0.336666667,0.0325,0.014,0.196666667,14.71266667,42.21983333,54.79,5.516,8.018333333
205,2019-06-26,C,11,14.55435,576.36,0.048166667,0.27,0.059833333,0.042333333,0.170333333,14.80933333,42.4985,51.985,5.285833333,7.99
206,2019-06-26,C,12,14.42405,576.7416667,0.055833333,0.301833333,0.048,0.030333333,0.253,14.87066667,42.675,50.17333333,5.113333333,7.97
207,2019-06-26,C,13,13.12093333,578.925,0.054833333,0.295333333,0.063333333,0.044833333,0.208,15.41816667,44.2435,34.755,3.6465,7.835666667
208,2019-06-26,C,14,12.02861667,580.7066667,0.064666667,0.334166667,0.071166667,0.054333333,0.2455,15.8555,45.49666667,21.075,2.266,7.7285
209,2019-07-01,A,0,25.00508333,513.7583333,4.6195,18.70766667,0.6165,0.6235,3.735333333,18.35033333,52.64583333,142.36,11.74683333,8.640333333
210,2019-07-01,A,1,22.5712,531.9383333,0.582166667,2.4235,0.1185,0.103166667,1.045666667,12.72933333,36.53716667,107.615,9.2945,8.4475
211,2019-07-01,A,2,22.39358333,531.1116667,0.436666667,1.8365,0.077166667,0.060833333,1.153666667,12.88833333,36.99366667,114.1483333,9.892166667,8.477166667
212,2019-07-01,B,0,22.42555,533.435,0.1035,0.494,0.252166667,0.242666667,1.529,11.67033333,33.50066667,106.0966667,9.188333333,8.38
213,2019-07-01,B,1,22.38403333,533.5766667,0.1095,0.518333333,0.3005,0.292833333,1.519833333,11.77633333,33.80683333,106.87,9.262833333,8.388833333
214,2019-07-01,B,2,22.18511667,533.7616667,0.1125,0.531333333,0.259333333,0.250666667,1.1015,12.06116667,34.6215,105.3533333,9.1655,8.38
215,2019-07-01,B,3,22.08706667,534.0383333,0.125833333,0.583166667,0.166333333,0.154166667,0.831833333,12.12233333,34.798,103.4666667,9.02,8.37
216,2019-07-01,B,4,21.91245,534.665,0.113,0.532166667,0.069833333,0.0515,0.523333333,12.2035,35.03016667,101.2,8.85,8.35
217,2019-07-01,B,5,21.70838333,535.0216667,0.097333333,0.47,0.020833333,0.002333333,0.353666667,12.271,35.224,99.715,8.756833333,8.330166667
218,2019-07-01,B,6,21.40245,535.4833333,0.078333333,0.390333333,-0.000166667,-0.020333333,0.242833333,12.42666667,35.6695,97.79666667,8.639166667,8.3125
219,2019-07-01,B,7,20.77351667,537.6116667,0.099333333,0.4755,-0.009666667,-0.030333333,0.256,12.70133333,36.4585,90.88833333,8.128,8.2505
220,2019-07-01,B,8,20.3101,538.5733333,0.089333333,0.433166667,-0.0015,-0.021666667,0.234,12.82466667,36.8085,89.05166667,8.035666667,8.24
221,2019-07-01,B,9,19.13186667,541.56,0.053,0.289,-0.006,-0.026666667,0.207,13.107,37.61816667,81.11333333,7.493,8.16
222,2019-07-01,B,10,16.8566,543.775,0.0465,0.261833333,0.035,0.016166667,0.199666667,14.00616667,40.19533333,62.89333333,6.087166667,7.990833333
223,2019-07-01,B,11,14.54905,545.9533333,0.0615,0.322333333,0.039666667,0.021333333,0.211666667,14.90483333,42.7695,41.96,4.266166667,7.804166667
224,2019-07-01,B,12,13.93563333,546.8983333,0.059,0.312166667,0.048166667,0.030833333,0.212166667,15.1345,43.42916667,35.35666667,3.642666667,7.745333333
225,2019-07-01,B,13,11.9881,549.805,0.068333333,0.351166667,0.071166667,0.054833333,0.185166667,15.96233333,45.80133333,12.11666667,1.304666667,7.559
226,2019-07-01,B,14,11.6058,550.6983333,0.074166667,0.3755,0.0785,0.061833333,0.1765,16.06733333,46.104,6.483333333,0.702333333,7.510666667
227,2019-07-01,B,15,11.35946667,551.29,0.0795,0.397,0.087833333,0.0715,0.19,16.203,46.49166667,3.228333333,0.352666667,7.49
228,2019-07-01,B,16,11.11065,552.0066667,0.081666667,0.4045,0.089833333,0.074,0.191,16.32383333,46.83866667,1.088333333,0.1195,7.468833333
229,2019-07-01,B,17,24.1802929,74.3884153,-0.003352459,0.062054645,0.074904372,0.058079235,0.403461749,1.929423497,5.584669399,79.17319672,6.482702186,7.758297814
230,2019-07-01,B,18,10.8099,553.6583333,0.082666667,0.408166667,0.077,0.06,0.220833333,16.44383333,47.18266667,0.823333333,0.0905,7.44
231,2019-07-01,B,19,10.72278333,553.9983333,0.088,0.427166667,0.085666667,0.067833333,0.245833333,16.501,47.34633333,0.8,0.086833333,7.43
232,2019-07-01,C,0,23.30663333,535.085,0.058333333,0.310166667,-0.0025,-0.022333333,0.532,11.30083333,32.44316667,101.42,8.636833333,8.3985
233,2019-07-01,C,1,22.55006667,532.8866667,0.094666667,0.458,0.1445,0.131833333,1.699333333,12.11766667,34.783,105.6516667,9.1265,8.404
234,2019-07-01,C,2,22.07933333,531.54,0.119,0.554166667,0.232166667,0.223166667,1.882666667,12.4795,35.81883333,107.6933333,9.388666667,8.42
235,2019-07-01,C,3,21.97806667,531.6433333,0.127,0.587333333,0.407833333,0.4055,1.469666667,12.55033333,36.02333333,107.2616667,9.369833333,8.42
236,2019-07-01,C,4,21.91165,532.095,0.118166667,0.55,0.3125,0.305833333,1.374833333,12.54916667,36.02016667,105.2433333,9.205833333,8.41
237,2019-07-01,C,5,21.8448,532.765,0.0665,0.3425,0.042666667,0.024333333,0.469833333,12.59233333,36.14316667,101.6416667,8.901,8.380333333
238,2019-07-01,C,6,21.21466667,535.6333333,0.075833333,0.381333333,-0.003833333,-0.0245,0.2845,12.71683333,36.50016667,94.39166667,8.368333333,8.32
239,2019-07-01,C,7,20.60191667,537.55,0.067833333,0.3495,5.00E-04,-0.019666667,0.231333333,12.7925,36.7155,91.36333333,8.196333333,8.28
240,2019-07-01,C,8,19.73698333,539.8866667,0.068,0.347333333,-0.000333333,-0.02,0.263333333,13.07783333,37.5325,82.13166667,7.495833333,8.2025
241,2019-07-01,C,9,17.91296667,542.8566667,0.057166667,0.306,0.005,-0.015,0.230333333,13.61866667,39.0855,69.05333333,6.539166667,8.071166667
242,2019-07-01,C,10,16.24051667,544.515,0.050166667,0.275333333,0.033666667,0.0145,0.215666667,14.23666667,40.8565,56.33666667,5.522333333,7.948
243,2019-07-01,C,11,14.89343333,546.2083333,0.058833333,0.316833333,0.056666667,0.038833333,0.237,14.84666667,42.60316667,40.755,4.114166667,7.808833333
244,2019-07-01,C,12,14.0646,548.6883333,0.064833333,0.338,0.0665,0.048666667,0.284833333,15.319,43.95616667,24.54,2.520666667,7.664666667
245,2019-07-01,C,13,12.78075,549.2683333,0.062,0.324833333,0.070666667,0.053,0.193833333,15.68033333,44.997,16.94833333,1.792,7.614333333
246,2019-07-01,C,14,11.58778333,552.135,0.068166667,0.3505,0.080333333,0.064,0.294166667,16.1025,46.205,2.93,0.317333333,7.5
247,2019-07-01,D,0,25.00508333,513.7583333,4.6195,18.70766667,0.6165,0.6235,3.735333333,18.35033333,52.64583333,142.36,11.74683333,8.640333333
248,2019-07-01,D,1,22.5712,531.9383333,0.582166667,2.4235,0.1185,0.103166667,1.045666667,12.72933333,36.53716667,107.615,9.2945,8.4475
249,2019-07-01,D,2,22.39358333,531.1116667,0.436666667,1.8365,0.077166667,0.060833333,1.153666667,12.88833333,36.99366667,114.1483333,9.892166667,8.477166667
250,2019-07-09,A,0,25.80581667,478.61,0.554833333,2.316833333,2.177,2.253,7.5385,19.30133333,55.37366667,160.7516667,13.07383333,8.7585
251,2019-07-09,A,1,25.79586667,478.4116667,0.605666667,2.518,2.270666667,2.351166667,7.907,19.447,55.789,162.1,13.18466667,8.777666667
252,2019-07-09,A,2,25.76508333,478.435,0.570333333,2.375333333,2.122833333,2.196166667,6.917,19.9535,57.2425,159.5833333,12.98766667,8.761333333
253,2019-07-09,A,3,25.65408333,478.8133333,0.528333333,2.206,1.504166667,1.551333333,6.598166667,20.18916667,57.914,156.08,12.73,8.745
254,2019-07-09,B,0,25.19003333,492.5783333,0.181166667,0.807,1.461166667,1.5065,5.1735,12.055,34.60366667,140.2766667,11.53666667,8.655666667
255,2019-07-09,B,1,25.19688333,492.795,0.176166667,0.784833333,1.348666667,1.3885,4.370833333,12.115,34.77633333,140.9,11.58583333,8.68
256,2019-07-09,B,2,25.02561667,492.955,0.175,0.781666667,1.265166667,1.301333333,4.699,12.58833333,36.1325,139.2683333,11.488,8.67
257,2019-07-09,B,3,24.845,492.8233333,0.167166667,0.748833333,1.232833333,1.267833333,4.353666667,12.89933333,37.0245,137.87,11.41083333,8.67
258,2019-07-09,B,4,24.78928333,493.115,0.127,0.585333333,0.503,0.505666667,2.057333333,13.025,37.383,135.8616667,11.2565,8.66
259,2019-07-09,B,5,23.58086667,502.7716667,0.075166667,0.3785,0.000333333,-0.02,0.407833333,13.61,39.0615,96.08333333,8.141166667,8.294333333
260,2019-07-09,B,6,21.14836667,512.6816667,0.068166667,0.35,-0.005833333,-0.026666667,0.375833333,13.613,39.0695,57.82333333,5.132666667,7.855833333
261,2019-07-09,B,7,20.17075,513.1683333,0.048,0.269666667,0.013,-0.006666667,0.299333333,13.50516667,38.7615,64.03,5.793333333,7.91
262,2019-07-09,B,8,18.51078333,515.2166667,0.1695,0.76,0.032666667,0.0145,0.339333333,13.9205,39.95,60.4,5.651333333,7.858333333
263,2019-07-09,B,9,17.66295,515.6783333,0.0555,0.297833333,0.030666667,0.012166667,0.2495,14.2825,40.98866667,51.95166667,4.944833333,7.7695
264,2019-07-09,B,10,17.0592,516.3883333,0.044166667,0.254333333,0.034666667,0.0155,0.2985,14.58033333,41.84016667,44.61333333,4.301,7.69
265,2019-07-09,B,11,16.31853333,516.535,0.053166667,0.290666667,0.035666667,0.017166667,0.254833333,14.67333333,42.10783333,44.04666667,4.311833333,7.689
266,2019-07-09,B,12,15.32646667,517.0383333,0.0495,0.275166667,0.052,0.033666667,0.340666667,15.003,43.05333333,37.13333333,3.713833333,7.62
267,2019-07-09,B,13,14.64855,518.05,0.064166667,0.331333333,0.049166667,0.031166667,0.320166667,15.28366667,43.85666667,27.11833333,2.750833333,7.540166667
268,2019-07-09,B,14,13.25083333,519.84,0.061,0.319833333,0.062833333,0.044666667,0.223166667,15.8035,45.34433333,11.765,1.231833333,7.43
269,2019-07-09,B,15,12.51233333,520.9,0.0605,0.322333333,0.069666667,0.053666667,0.216,16.12216667,46.26133333,3.991666667,0.425666667,7.374333333
270,2019-07-09,B,16,11.91455,521.5383333,0.076666667,0.383166667,0.083,0.0665,0.246333333,16.30933333,46.79683333,1.426666667,0.1535,7.354166667
271,2019-07-09,B,17,11.14443333,525.1166667,0.094666667,0.456166667,0.101,0.085,0.288166667,16.604,47.64033333,1.033333333,0.1135,7.3025
272,2019-07-09,B,18,10.95736667,526.6833333,0.085833333,0.4205,0.088333333,0.072,0.299,16.7085,47.94266667,0.903333333,0.1,7.28
273,2019-07-09,B,19,10.89158333,526.805,0.086666667,0.426666667,0.118833333,0.104166667,0.552166667,16.72183333,47.98016667,0.9,0.1,7.275333333
274,2019-07-09,C,0,25.4557,493.495,0.084666667,0.417833333,0.4005,0.398,3.116,11.6585,33.4685,137.8116667,11.279,8.670666667
275,2019-07-09,C,1,25.43278333,493.475,0.094666667,0.455,0.470666667,0.470833333,2.664,11.71916667,33.64216667,138.16,11.31316667,8.67
276,2019-07-09,C,2,24.5658,497.6833333,0.074666667,0.375,0.201833333,0.190833333,1.142166667,13.12233333,37.66333333,119.6366667,9.951666667,8.532
277,2019-07-09,C,3,24.0188,500.6816667,0.068666667,0.349833333,0.0925,0.076166667,0.809333333,13.24033333,38.00033333,104.4983333,8.7835,8.4
278,2019-07-09,C,4,23.7246,501.7316667,0.060833333,0.324,0.094333333,0.079,0.7045,13.236,37.989,100.075,8.457333333,8.3465
279,2019-07-09,C,5,23.38915,504.6116667,0.069,0.355333333,0.018166667,-0.0015,0.458666667,13.29933333,38.1695,85.96833333,7.310666667,8.219333333
280,2019-07-09,C,6,22.03093333,509.355,0.028833333,0.1895,-0.030833333,-0.052666667,0.299333333,13.5235,38.812,75.65,6.599666667,8.043166667
281,2019-07-09,C,7,20.85256667,511.2983333,0.042666667,0.2475,0.010666667,-0.009166667,0.347,13.44683333,38.59316667,68.30166667,6.097666667,7.973666667
282,2019-07-09,C,8,19.4229,513.6933333,0.026833333,0.182833333,-5.00E-04,-0.020666667,0.258,13.75416667,39.472,63.6,5.842333333,7.9135
283,2019-07-09,C,9,18.1373,515.1,0.0275,0.1865,0.012,-0.007666667,0.214666667,14.04283333,40.3015,56.34,5.3115,7.833833333
284,2019-07-09,C,10,16.35568333,516.68,0.030666667,0.199666667,0.003833333,-0.016166667,0.2515,14.6775,42.1235,41.44333333,4.053833333,7.686666667
285,2019-07-09,C,11,15.24285,517.5316667,0.057,0.302833333,0.046,0.027833333,0.404833333,15.04916667,43.1855,33.12666667,3.319166667,7.6085
286,2019-07-09,C,12,13.6828,519.1733333,0.0585,0.3095,0.048166667,0.030333333,0.274833333,15.57516667,44.694,19.48666667,2.019333333,7.502
287,2019-07-09,C,13,12.31086667,521.2533333,0.064666667,0.335833333,0.089333333,0.072333333,0.297333333,16.175,46.4125,2.651666667,0.283666667,7.3835
288,2019-07-09,C,14,11.88395,521.5,0.0675,0.348,0.076,0.059166667,0.265833333,16.40833333,47.0805,1.336666667,0.144333333,7.367666667
289,2019-07-09,D,0,25.80581667,478.61,0.554833333,2.316833333,2.177,2.253,7.5385,19.30133333,55.37366667,160.7516667,13.07383333,8.7585
290,2019-07-09,D,1,25.79586667,478.4116667,0.605666667,2.518,2.270666667,2.351166667,7.907,19.447,55.789,162.1,13.18466667,8.777666667
291,2019-07-09,D,2,25.76508333,478.435,0.570333333,2.375333333,2.122833333,2.196166667,6.917,19.9535,57.2425,159.5833333,12.98766667,8.761333333
292,2019-07-09,D,3,25.65408333,478.8133333,0.528333333,2.206,1.504166667,1.551333333,6.598166667,20.18916667,57.914,156.08,12.73,8.745
293,2019-07-12,E,0,28.12453333,481.1133333,0.149666667,0.680666667,1.435166667,1.478666667,7.35,11.26416667,32.33466667,222.0966667,17.32616667,8.947
294,2019-07-12,E,1,26.04826667,481.7583333,0.2605,1.123666667,3.281666667,3.407166667,12.06766667,11.90733333,34.17983333,231.0616667,18.7075,8.970333333
295,2019-07-12,E,2,25.33248333,488.5633333,0.214833333,0.941666667,2.223333333,2.301166667,6.4305,12.17966667,34.96383333,176.395,14.469,8.8
296,2019-07-12,E,3,25.17745,489.3916667,0.1065,0.504,0.780833333,0.794333333,2.322166667,12.62583333,36.23916667,156.96,12.912,8.755833333
297,2019-07-12,E,4,25.11933333,490.6316667,0.060666667,0.322,0.123,0.108333333,0.9515,12.71066667,36.48266667,149.3016667,12.2945,8.722666667
298,2019-07-12,E,5,23.88141667,497.98,0.056333333,0.3035,0.023333333,0.004333333,0.511666667,13.6425,39.15366667,113.9316667,9.6,8.496166667
299,2019-07-12,E,6,23.23366667,503.3483333,0.043833333,0.251833333,-0.013166667,-0.034,0.4275,13.77283333,39.52783333,96.26666667,8.210333333,8.32
300,2019-07-12,E,7,22.2858,507.3216667,0.026666667,0.1835,-0.0435,-0.066333333,0.310666667,13.89583333,39.8785,84.24333333,7.316666667,8.16
301,2019-07-12,E,8,17.76203333,516.2533333,0.053166667,0.293166667,0.031,0.012166667,0.324333333,14.43766667,41.433,50.22333333,4.769833333,7.735166667
302,2019-07-12,E,9,16.90113333,516.5366667,0.0485,0.270833333,0.039666667,0.021,0.405,14.7465,42.31866667,44.37333333,4.292166667,7.663833333
303,2019-07-12,E,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
304,2019-07-12,E,11,14.98265,517.9483333,0.052166667,0.2845,0.0345,0.015666667,0.278333333,15.442,44.31083333,27.735,2.7935,7.5205
305,2019-07-12,E,12,14.19933333,518.7583333,0.06,0.318166667,0.056166667,0.038,0.300166667,15.63683333,44.87033333,21.40833333,2.1945,7.472833333
306,2019-07-12,E,13,13.11258333,519.7966667,0.061333333,0.324833333,0.061333333,0.043166667,0.269166667,16,45.91266667,10.85333333,1.139166667,7.4025
307,2019-07-12,E,14,12.73293333,520.9666667,0.073,0.368666667,0.0695,0.052,0.323833333,16.26816667,46.67866667,6.503333333,0.688166667,7.37
308,2019-07-12,E,15,12.48526667,522.0366667,0.069833333,0.3575,0.072666667,0.055,0.403666667,16.36316667,46.95233333,4.688333333,0.499,7.35
309,2019-07-12,E,16,12.0034,523.4466667,0.0755,0.377166667,0.083666667,0.067666667,0.452666667,16.56433333,47.52766667,2.201666667,0.236833333,7.324
310,2019-07-16,A,0,28.12385,527.1383333,0.1045,0.495666667,0.365,0.361166667,2.231666667,10.14433333,29.12883333,169.715,13.23833333,8.8445
311,2019-07-16,A,1,27.58123333,528.92,0.189166667,0.836,0.615833333,0.6235,2.8075,10.602,30.43883333,175.0316667,13.78483333,8.786666667
312,2019-07-16,A,2,26.6804,536.9,0.132333333,0.6095,0.475333333,0.476333333,2.320333333,13.1265,37.6765,162.8583333,13.03266667,8.711666667
313,2019-07-16,B,0,26.09331667,520.8633333,0.143666667,0.655,0.897666667,0.917333333,3.408333333,11.37116667,32.64616667,150.4866667,12.17333333,8.683666667
314,2019-07-16,B,1,26.09001667,521.1316667,0.172833333,0.771,0.945833333,0.967666667,3.368833333,11.395,32.70966667,151.8916667,12.2865,8.72
315,2019-07-16,B,2,26.0672,521.1566667,0.178666667,0.794333333,0.982166667,1.005666667,3.330833333,11.42466667,32.79566667,151.64,12.27366667,8.71
316,2019-07-16,B,3,26.08168333,521.1,0.170666667,0.764,1.026833333,1.052666667,3.153166667,11.40866667,32.75166667,151.9066667,12.29016667,8.7155
317,2019-07-16,B,4,26.07103333,521.09,0.1515,0.686666667,0.902333333,0.922333333,3.395333333,11.442,32.84633333,151.1533333,12.23266667,8.71
318,2019-07-16,B,5,25.78196667,526.015,0.118833333,0.554166667,0.967333333,0.99,3.321833333,11.8515,34.02,143.3933333,11.66466667,8.68
319,2019-07-16,B,6,25.74316667,526.2483333,0.098666667,0.471333333,0.804833333,0.8205,3.427833333,11.8355,33.9735,143.09,11.64783333,8.67
320,2019-07-16,B,7,21.1471,577.355,0.041166667,0.239833333,0.1775,0.164666667,1.4495,14.54483333,41.73883333,51.15833333,4.539833333,7.802333333
321,2019-07-16,B,8,18.92461667,580.25,0.057166667,0.305833333,0.165,0.151833333,1.100333333,14.6845,42.1425,41.295,3.830333333,7.665166667
322,2019-07-16,B,9,17.84348333,581.0266667,0.045333333,0.258666667,0.079833333,0.062833333,1.004833333,14.864,42.65433333,39.505,3.745666667,7.631
323,2019-07-16,B,10,17.10971667,581.305,0.048833333,0.270666667,0.108,0.092833333,0.875,15.06116667,43.22016667,38.12666667,3.669833333,7.623
324,2019-07-16,B,11,16.35618333,581.7133333,0.058666667,0.313833333,0.103833333,0.088333333,0.867666667,15.36516667,44.088,30.85833333,3.017666667,7.571166667
325,2019-07-16,B,12,14.53886667,583.46,0.069833333,0.356333333,0.115833333,0.102666667,0.623,16.04233333,46.02916667,13.81833333,1.405333333,7.463
326,2019-07-16,B,13,13.80706667,584.6616667,0.085,0.418833333,0.149666667,0.136,0.754166667,16.30333333,46.7795,6.388333333,0.66,7.42
327,2019-07-16,B,14,13.34731667,585.8366667,0.0975,0.466333333,0.308666667,0.3025,0.949,16.46983333,47.25833333,3.06,0.318833333,7.4
328,2019-07-16,B,15,12.90548333,586.245,0.099833333,0.478333333,0.5365,0.539666667,0.633333333,16.573,47.55383333,1.278333333,0.134833333,7.39
329,2019-07-16,B,16,12.48703333,586.7433333,0.084333333,0.414833333,0.329333333,0.323833333,0.3345,16.5795,47.56883333,1.13,0.12,7.39
330,2019-07-16,B,17,12.34745,587.9216667,0.1335,0.612,2.217666667,2.2965,0.503833333,16.657,47.79516667,1.02,0.11,7.372833333
331,2019-07-16,B,18,11.89133333,590.34,0.184666667,0.818333333,5.598666667,5.827333333,0.949833333,16.76216667,48.09316667,0.906666667,0.1,7.35
332,2019-07-16,B,19,11.22103333,594.44,0.3795,1.605833333,15.11566667,15.76616667,2.548166667,16.874,48.41516667,0.9,0.0945,7.326666667
333,2019-07-16,B,20,11.16271667,595.5166667,0.468166667,1.962833333,19.069,19.89566667,3.431833333,16.90016667,48.48833333,0.8,0.09,7.318833333
334,2019-07-16,C,0,27.25136667,527.075,0.090833333,0.439833333,0.407833333,0.406,2.4955,10.50316667,30.15683333,161.1683333,12.76866667,8.778
335,2019-07-16,C,1,26.44503333,527.4916667,0.104166667,0.4975,0.648,0.656166667,3.145166667,11.14566667,31.9995,166.57,13.38783333,8.7425
336,2019-07-16,C,2,25.70068333,528.7216667,0.221833333,0.970666667,1.328166667,1.365833333,5.7405,11.87116667,34.0785,168.8833333,13.75766667,8.7395
337,2019-07-16,C,3,25.30108333,535.8,0.182,0.812,1.489666667,1.535666667,5.408333333,12.426,35.66866667,149.5083333,12.27016667,8.65
338,2019-07-16,C,4,25.05031667,540.4466667,0.137,0.629666667,1.017,1.040333333,4.3575,12.84466667,36.86716667,139.1133333,11.469,8.59
339,2019-07-16,C,5,24.9638,541.7466667,0.150666667,0.6835,1.317333333,1.355833333,4.345,12.87083333,36.9425,137.9,11.38933333,8.58
340,2019-07-16,C,6,24.8946,542.315,0.114,0.534,0.744333333,0.757166667,3.588,12.90733333,37.0485,134.985,11.15983333,8.57
341,2019-07-16,C,7,20.82485,578.5866667,0.060166667,0.3185,0.084,0.067,0.848666667,14.44433333,41.45066667,52.87833333,4.722166667,7.813
342,2019-07-16,C,8,19.09355,580.9733333,0.0625,0.327666667,0.101666667,0.086333333,0.917833333,14.99033333,43.01583333,40.67666667,3.7605,7.665833333
343,2019-07-16,C,9,17.31863333,581.8333333,0.065166667,0.3375,0.123,0.108666667,0.889333333,15.216,43.6625,33.44,3.205333333,7.601333333
344,2019-07-16,C,10,16.36631667,582.2583333,0.059,0.311,0.096,0.080666667,0.552,15.69733333,45.0415,27.305,2.67,7.543666667
345,2019-07-16,C,11,15.4046,583.065,0.0755,0.38,0.084833333,0.067833333,0.523666667,16.1145,46.23566667,17.81666667,1.778833333,7.48
346,2019-07-16,C,12,14.37751667,584.6083333,0.0815,0.404,0.127166667,0.113,0.579333333,16.69216667,47.89516667,6.8,0.694333333,7.42
347,2019-07-16,C,13,13.47115,586.0283333,0.102166667,0.489666667,0.420166667,0.418166667,0.937,16.45,47.199,3.335,0.348666667,7.403
348,2019-07-16,C,14,28.17095601,301.7627869,0.055696721,0.300180328,0.320226776,0.31413388,1.328401639,7.778319672,22.3472623,96.8636612,7.289724044,8.178885246
349,2019-07-16,D,0,27.12298333,517.5566667,0.476833333,1.9945,0.35,0.345333333,3.58,13.82033333,39.66416667,120.2883333,9.5505,8.722833333
350,2019-07-16,D,1,26.82363333,516.8266667,0.568166667,2.364666667,0.482833333,0.484333333,3.952333333,14.493,41.59183333,117.865,9.41,8.71
351,2019-07-16,D,2,26.43446667,519.1,0.409333333,1.727166667,0.402166667,0.399833333,3.753333333,14.70883333,42.20866667,106.79,8.585,8.638333333
352,2019-07-24,A,0,27.4188,493.1516667,1.490166667,6.085,2.280166667,2.3615,9.328666667,10.59,30.40566667,145.8833333,11.52366667,8.865
353,2019-07-24,A,1,26.62043333,491.8116667,1.293666667,5.294166667,0.686166667,0.6955,3.292666667,11.44866667,32.86883333,142.2466667,11.3975,8.815
354,2019-07-24,A,2,25.74301667,494.8033333,0.389666667,1.645666667,0.358666667,0.353833333,2.696,13.3785,38.39583333,113.4583333,9.236833333,8.693166667
