sampledate,sampletime,temp,cond,spcond,salinity,chl_rfu,chl_ugl,bga_rfu,bga_ugl,turb,fdom_rfu,fdom_qsu,do_sat,do,ph,orp,orp_raw,pressure,water_depth
2016-04-15,13:42:35,5.158,356.7,574.3,0.28,4.97,19.15,0.34,0.33,0.95,529.42,-4.9,97.8,12.41,8.34,277.2,277.2,5.628,3.956
2016-04-15,13:42:36,5.15,356.6,574.3,0.28,4.98,19.21,0.34,0.33,0.94,530.01,-4.9,97.7,12.41,8.33,277.2,277.2,5.652,3.973
2016-04-15,13:42:37,5.142,356.5,574.4,0.28,4.99,19.24,0.35,0.34,0.93,530.04,-4.9,97.7,12.41,8.33,277.2,277.2,5.674,3.989
2016-04-15,13:42:38,5.133,356.5,574.5,0.28,5.01,19.31,0.35,0.34,0.93,529.2,-4.89,97.7,12.41,8.33,277.2,277.2,5.696,4.004
2016-04-15,13:42:39,5.125,356.4,574.5,0.28,4.99,19.22,0.34,0.33,0.94,528.29,-4.88,97.7,12.41,8.33,277.2,277.2,5.72,4.021
2016-04-15,13:42:40,5.118,356.3,574.4,0.28,4.99,19.24,0.34,0.33,0.93,528.7,-4.89,97.6,12.41,8.33,277.2,277.2,5.753,4.044
2016-04-15,13:42:41,5.112,356.2,574.4,0.28,4.98,19.19,0.34,0.33,0.93,528.79,-4.89,97.6,12.41,8.33,277.2,277.2,5.786,4.067
2016-04-15,13:42:42,5.108,356.2,574.4,0.28,4.96,19.13,0.34,0.33,0.93,528.09,-4.88,97.6,12.41,8.33,277.3,277.3,5.817,4.089
2016-04-15,13:42:43,5.104,356.1,574.4,0.28,4.97,19.16,0.33,0.32,0.95,527.5,-4.87,97.6,12.41,8.33,277.3,277.3,5.855,4.116
2016-04-15,13:42:44,5.1,356.1,574.4,0.28,4.98,19.2,0.33,0.32,0.9,526.52,-4.86,97.6,12.4,8.33,277.3,277.3,5.885,4.137
2016-04-15,13:42:45,5.098,356.1,574.4,0.28,4.99,19.24,0.31,0.29,0.89,526.22,-4.86,97.5,12.4,8.33,277.3,277.3,5.916,4.159
2016-04-15,13:42:46,5.098,356,574.4,0.28,4.99,19.23,0.31,0.3,0.87,527.46,-4.87,97.5,12.4,8.33,277.3,277.3,5.947,4.18
2016-04-15,13:42:47,5.098,356.1,574.5,0.28,4.99,19.23,0.31,0.3,0.86,527.91,-4.88,97.5,12.4,8.33,277.3,277.3,5.977,4.201
2016-04-15,13:42:48,5.098,356.1,574.4,0.28,4.99,19.24,0.3,0.29,0.85,528.23,-4.88,97.5,12.4,8.33,277.3,277.3,6.013,4.227
2016-04-15,13:42:49,5.096,356,574.4,0.28,4.96,19.13,0.3,0.29,0.85,529.01,-4.89,97.5,12.4,8.33,277.3,277.3,6.042,4.247
2016-04-15,13:42:50,5.095,356.1,574.5,0.28,4.98,19.19,0.3,0.28,0.84,527.86,-4.88,97.5,12.4,8.33,277.3,277.3,6.07,4.267
2016-04-15,13:42:51,5.094,356.1,574.5,0.28,4.98,19.18,0.29,0.28,0.9,527.62,-4.87,97.5,12.4,8.33,277.3,277.3,6.106,4.293
2016-04-15,13:42:52,5.093,356.1,574.5,0.28,4.98,19.21,0.29,0.27,0.89,528.26,-4.88,97.5,12.39,8.33,277.3,277.3,6.137,4.314
2016-04-15,13:42:53,5.093,356.1,574.5,0.28,4.99,19.24,0.29,0.28,0.89,528.52,-4.88,97.5,12.39,8.33,277.3,277.3,6.169,4.337
2016-04-15,13:42:54,5.09,356.1,574.6,0.28,4.95,19.1,0.3,0.29,0.85,528.78,-4.89,97.4,12.39,8.33,277.4,277.4,7.236,5.087
2016-04-15,13:42:55,5.083,356,574.6,0.28,4.94,19.05,0.3,0.29,0.85,528.75,-4.89,97.4,12.39,8.33,277.4,277.4,7.245,5.093
2016-04-15,13:42:56,5.074,355.9,574.6,0.28,4.92,18.98,0.3,0.29,0.87,526.6,-4.86,97.4,12.39,8.33,277.4,277.4,7.452,5.238
2016-04-15,13:42:57,5.06,355.8,574.7,0.28,4.91,18.92,0.3,0.29,0.89,525.26,-4.85,97.3,12.39,8.33,277.4,277.4,7.732,5.435
2016-04-15,13:42:58,5.046,355.7,574.7,0.28,4.89,18.85,0.3,0.29,0.88,524.9,-4.84,97.3,12.38,8.33,277.5,277.5,7.82,5.497
2016-04-15,13:42:59,5.028,355.5,574.7,0.28,4.87,18.79,0.31,0.3,0.87,524.63,-4.84,97.2,12.38,8.33,277.5,277.5,7.919,5.567
2016-04-15,13:43:00,5.014,355.3,574.7,0.28,4.87,18.78,0.3,0.29,0.9,524.22,-4.83,97.1,12.37,8.32,277.5,277.5,8.024,5.64
2016-04-15,13:43:01,4.995,355.2,574.8,0.28,4.85,18.7,0.29,0.28,0.91,522.97,-4.82,97.1,12.37,8.32,277.5,277.5,8.175,5.747
2016-04-15,13:43:02,4.978,355,574.8,0.28,4.87,18.76,0.29,0.28,0.93,521.54,-4.8,97,12.36,8.32,277.6,277.6,8.275,5.817
2016-04-15,13:43:03,4.958,354.8,574.8,0.28,4.87,18.79,0.29,0.28,0.97,521.58,-4.8,96.9,12.36,8.32,277.6,277.6,8.358,5.875
2016-04-15,13:43:04,4.939,354.6,574.9,0.28,4.87,18.79,0.3,0.28,0.97,520.98,-4.8,96.8,12.35,8.32,277.6,277.6,8.437,5.931
2016-04-15,13:43:05,4.919,354.5,575,0.28,4.88,18.83,0.29,0.28,0.99,519.53,-4.78,96.7,12.34,8.32,277.7,277.7,8.519,5.988
2016-04-15,13:43:06,4.901,354.3,575,0.28,4.89,18.84,0.28,0.27,0.94,517.47,-4.75,96.5,12.33,8.32,277.7,277.7,8.588,6.037
2016-04-15,13:43:07,4.883,354.1,575.1,0.28,4.94,19.03,0.29,0.28,0.94,515.97,-4.74,96.4,12.33,8.32,277.7,277.7,8.646,6.078
2016-04-15,13:43:08,4.871,354,575.2,0.28,4.97,19.15,0.28,0.27,0.97,514.06,-4.71,96.3,12.31,8.31,277.8,277.8,8.693,6.111
2016-04-15,13:43:09,4.862,353.9,575.1,0.28,4.97,19.17,0.27,0.26,1,512.39,-4.69,96.2,12.3,8.31,277.8,277.8,8.729,6.136
2016-04-15,13:43:10,4.856,353.9,575.1,0.28,4.99,19.24,0.27,0.25,1.02,511.47,-4.68,96.1,12.29,8.31,277.8,277.8,8.761,6.158
2016-04-15,13:43:11,4.85,353.8,575.2,0.28,5.04,19.42,0.27,0.25,0.99,510.79,-4.67,96,12.28,8.31,277.8,277.8,8.782,6.173
2016-04-15,13:43:12,4.845,353.8,575.3,0.28,5.06,19.51,0.26,0.25,0.97,509.33,-4.66,95.9,12.27,8.31,277.9,277.9,8.801,6.186
2016-04-15,13:43:13,4.841,353.8,575.3,0.28,5.05,19.46,0.26,0.25,0.97,508.15,-4.64,95.8,12.26,8.31,277.9,277.9,8.815,6.197
2016-04-15,13:43:14,4.839,353.8,575.3,0.28,5.04,19.43,0.26,0.25,0.96,507.12,-4.63,95.7,12.25,8.31,277.9,277.9,8.833,6.209
2016-04-15,13:43:15,4.837,353.8,575.4,0.28,5.07,19.54,0.27,0.25,0.93,506.75,-4.63,95.6,12.24,8.3,277.9,277.9,8.845,6.218
2016-04-15,13:43:16,4.835,353.7,575.3,0.28,5.43,20.92,0.26,0.25,0.92,506.7,-4.63,95.5,12.23,8.3,277.9,277.9,8.856,6.225
2016-04-15,13:43:17,4.834,353.7,575.3,0.28,4.99,19.25,0.26,0.25,0.97,507.23,-4.63,95.4,12.22,8.3,278,278,8.866,6.232
2016-04-15,13:43:18,4.833,353.8,575.4,0.28,6.06,23.36,0.26,0.24,0.94,507.01,-4.63,95.4,12.21,8.3,278,278,8.877,6.24
2016-04-15,13:43:19,4.833,353.8,575.4,0.28,4.83,18.63,0.26,0.25,0.96,506.77,-4.63,95.3,12.2,8.3,278,278,8.884,6.245
2016-04-15,13:43:20,4.832,353.7,575.3,0.28,4.87,18.78,0.26,0.25,0.94,506.54,-4.62,95.2,12.19,8.3,278,278,8.892,6.251
2016-04-15,13:43:21,4.83,353.7,575.3,0.28,4.97,19.15,0.26,0.24,0.96,505.87,-4.62,95.1,12.18,8.3,278,278,8.898,6.255
2016-04-15,13:43:22,4.828,353.7,575.4,0.28,5.01,19.32,0.25,0.24,0.98,505.84,-4.62,95.1,12.17,8.3,278,278,8.904,6.259
2016-04-15,13:43:23,4.826,353.7,575.3,0.28,5.03,19.38,0.27,0.25,0.95,505.06,-4.61,95,12.16,8.3,278,278,8.912,6.264
2016-04-15,13:43:24,4.826,353.6,575.3,0.28,5.02,19.34,0.26,0.25,0.97,504.88,-4.6,94.9,12.16,8.3,278,278,8.917,6.268
2016-04-15,13:43:25,4.825,353.6,575.3,0.28,5.03,19.4,0.27,0.26,0.97,504.59,-4.6,94.9,12.15,8.3,278,278,8.922,6.272
2016-04-15,13:43:26,4.824,353.6,575.3,0.28,5.07,19.55,0.26,0.25,0.99,505.19,-4.61,94.8,12.14,8.3,278,278,8.928,6.276
2016-04-15,13:43:27,4.824,353.6,575.3,0.28,5.06,19.52,0.27,0.26,1.02,505.01,-4.61,94.8,12.14,8.29,278,278,8.933,6.28
2016-04-15,13:43:28,4.824,353.6,575.3,0.28,5.07,19.54,0.26,0.25,1.01,505.52,-4.61,94.7,12.13,8.29,278,278,8.937,6.282
2016-04-15,13:43:29,4.824,353.6,575.3,0.28,5.07,19.53,0.27,0.26,1.01,505.56,-4.61,94.7,12.13,8.29,278,278,8.941,6.285
2016-04-15,13:43:30,4.824,353.6,575.3,0.28,5.09,19.61,0.27,0.26,0.98,505.84,-4.62,94.6,12.12,8.29,278,278,8.944,6.288
2016-04-15,13:43:31,4.824,353.6,575.4,0.28,5.08,19.57,0.27,0.26,0.95,505.35,-4.61,94.6,12.11,8.29,278,278,8.952,6.293
2016-04-15,13:43:32,4.824,353.7,575.4,0.28,5.09,19.64,0.27,0.26,0.95,505.94,-4.62,94.6,12.11,8.29,278.1,278.1,8.959,6.298
2016-04-15,13:43:33,4.824,353.7,575.4,0.28,5.09,19.64,0.27,0.25,0.99,506.29,-4.62,94.5,12.11,8.29,278.1,278.1,8.965,6.302
2016-04-15,13:43:34,4.824,353.7,575.4,0.28,5.12,19.73,0.26,0.25,0.98,506.59,-4.62,94.5,12.1,8.29,278.1,278.1,8.972,6.307
2016-04-15,13:43:35,4.825,353.7,575.5,0.28,5.17,19.93,0.25,0.24,1.04,506.54,-4.62,94.5,12.1,8.29,278.1,278.1,8.977,6.311
2016-04-15,13:43:36,4.825,353.7,575.5,0.28,5.22,20.12,0.26,0.25,1.02,506.4,-4.62,94.4,12.09,8.29,278.1,278.1,9.011,6.334
2016-04-15,13:43:37,4.825,353.7,575.5,0.28,5.19,20,0.26,0.25,0.99,506.1,-4.62,94.4,12.09,8.29,278.1,278.1,9.039,6.354
2016-04-15,13:43:38,4.825,353.7,575.4,0.28,5.22,20.12,0.27,0.26,0.96,505.21,-4.61,94.4,12.09,8.29,278.1,278.1,9.061,6.37
2016-04-15,13:43:39,4.825,353.7,575.5,0.28,5.2,20.06,0.28,0.27,0.93,504.58,-4.6,94.4,12.08,8.29,278.1,278.1,9.077,6.38
2016-04-15,13:43:40,4.825,353.7,575.4,0.28,5.22,20.14,0.29,0.27,0.89,504.49,-4.6,94.4,12.08,8.29,278.1,278.1,9.091,6.39
2016-04-15,13:43:41,4.825,353.7,575.4,0.28,5.26,20.3,0.3,0.29,0.89,504.35,-4.6,94.3,12.08,8.29,278.1,278.1,9.103,6.399
2016-04-15,13:43:42,4.824,353.7,575.4,0.28,5.29,20.4,0.29,0.27,0.89,504.36,-4.6,94.3,12.08,8.29,278.2,278.2,9.115,6.407
2016-04-15,13:43:43,4.823,353.7,575.4,0.28,5.28,20.35,0.3,0.28,0.89,504.87,-4.6,94.3,12.08,8.29,278.2,278.2,9.127,6.416
2016-04-15,13:43:44,4.823,353.6,575.4,0.28,5.27,20.33,0.29,0.28,0.9,504.49,-4.6,94.3,12.08,8.29,278.2,278.2,9.139,6.424
2016-04-15,13:43:45,4.823,353.6,575.4,0.28,5.25,20.25,0.29,0.28,0.89,504.36,-4.6,94.3,12.07,8.29,278.2,278.2,9.16,6.439
2016-04-15,13:43:46,4.823,353.6,575.4,0.28,5.21,20.09,0.28,0.27,0.97,503.95,-4.59,94.3,12.07,8.29,278.2,278.2,9.18,6.453
2016-04-15,13:43:47,4.823,353.6,575.4,0.28,5.14,19.82,0.29,0.28,0.96,503.83,-4.59,94.2,12.07,8.29,278.2,278.2,9.204,6.47
2016-04-15,13:43:48,4.822,353.6,575.3,0.28,5.12,19.75,0.29,0.28,0.94,503.93,-4.59,94.2,12.07,8.29,278.3,278.3,10.262,7.214
2016-04-15,13:43:49,4.822,353.6,575.3,0.28,5.09,19.61,0.29,0.28,0.94,503.45,-4.59,94.2,12.07,8.29,278.3,278.3,10.448,7.345
2016-04-15,13:43:50,4.821,353.6,575.4,0.28,5.06,19.5,0.29,0.28,0.91,503,-4.58,94.2,12.06,8.29,278.3,278.3,10.681,7.508
2016-04-15,13:43:51,4.821,353.6,575.3,0.28,5.03,19.39,0.3,0.29,0.9,502.5,-4.58,94.2,12.06,8.29,278.3,278.3,10.755,7.56
2016-04-15,13:43:52,4.82,353.6,575.4,0.28,4.99,19.23,0.3,0.29,0.91,501.23,-4.56,94.2,12.06,8.29,278.3,278.3,10.748,7.555
2016-04-15,13:43:53,4.819,353.7,575.5,0.28,4.98,19.21,0.31,0.3,0.92,500.59,-4.55,94.1,12.06,8.29,278.3,278.3,10.799,7.591
2016-04-15,13:43:54,4.818,353.7,575.5,0.28,4.97,19.14,0.31,0.3,0.94,499.96,-4.55,94.1,12.05,8.29,278.4,278.4,10.857,7.632
2016-04-15,13:43:55,4.818,353.6,575.5,0.28,4.98,19.21,0.3,0.29,0.94,499.63,-4.54,94.1,12.05,8.29,278.4,278.4,10.907,7.667
2016-04-15,13:43:56,4.817,353.6,575.5,0.28,5.01,19.31,0.31,0.3,0.94,499.22,-4.54,94.1,12.05,8.29,278.4,278.4,10.952,7.699
2016-04-15,13:43:57,4.817,353.6,575.5,0.28,5.03,19.4,0.31,0.3,0.94,498.67,-4.53,94.1,12.05,8.29,278.4,278.4,10.988,7.724
2016-04-15,13:43:58,4.816,353.6,575.5,0.28,5.06,19.52,0.3,0.29,0.93,499.76,-4.54,94,12.04,8.29,278.4,278.4,11.008,7.738
2016-04-15,13:43:59,4.815,353.6,575.5,0.28,5.09,19.62,0.31,0.3,0.94,500.3,-4.55,94,12.04,8.29,278.4,278.4,11.023,7.749
2016-04-15,13:44:00,4.815,353.6,575.5,0.28,5.13,19.78,0.31,0.29,0.94,500.11,-4.55,94,12.04,8.29,278.4,278.4,11.035,7.757
2016-04-15,13:44:01,4.814,353.6,575.5,0.28,5.15,19.87,0.3,0.29,0.88,499.91,-4.55,94,12.04,8.29,278.4,278.4,11.054,7.77
2016-04-15,13:44:02,4.813,353.6,575.5,0.28,5.2,20.03,0.3,0.28,0.91,499.73,-4.54,94,12.04,8.29,278.4,278.4,11.085,7.792
2016-04-15,13:44:03,4.812,353.6,575.5,0.28,5.21,20.08,0.3,0.29,0.9,499.86,-4.54,93.9,12.04,8.28,278.4,278.4,11.106,7.807
2016-04-15,13:44:04,4.812,353.6,575.5,0.28,5.23,20.16,0.31,0.3,0.91,499.98,-4.55,93.9,12.03,8.28,278.5,278.5,11.126,7.821
2016-04-15,13:44:05,4.811,353.5,575.4,0.28,5.27,20.33,0.32,0.31,0.93,500.34,-4.55,93.9,12.03,8.28,278.5,278.5,11.143,7.833
2016-04-15,13:44:06,4.811,353.6,575.5,0.28,5.28,20.34,0.33,0.32,0.94,500.26,-4.55,93.9,12.03,8.28,278.5,278.5,11.156,7.842
2016-04-15,13:44:07,4.81,353.6,575.5,0.28,5.28,20.36,0.33,0.32,0.94,500.43,-4.55,93.9,12.03,8.28,278.4,278.4,11.169,7.851
2016-04-15,13:44:08,4.81,353.5,575.4,0.28,5.29,20.39,0.34,0.33,0.9,499.82,-4.54,93.9,12.02,8.28,278.4,278.4,11.18,7.859
2016-04-15,13:44:09,4.81,353.5,575.4,0.28,5.32,20.52,0.35,0.34,0.89,499.65,-4.54,93.8,12.02,8.28,278.4,278.4,11.189,7.865
2016-04-15,13:44:10,4.809,353.6,575.5,0.28,5.33,20.55,0.35,0.34,0.88,500.03,-4.55,93.8,12.02,8.28,278.4,278.4,11.197,7.871
2016-04-15,13:44:11,4.809,353.5,575.4,0.28,5.32,20.52,0.34,0.33,0.89,500.27,-4.55,93.8,12.02,8.28,278.4,278.4,11.206,7.877
2016-04-15,13:44:12,4.809,353.5,575.4,0.28,5.34,20.57,0.34,0.33,0.9,500.7,-4.55,93.8,12.02,8.28,278.4,278.4,11.212,7.882
2016-04-15,13:44:13,4.809,353.5,575.4,0.28,5.33,20.54,0.35,0.34,0.95,501.63,-4.57,93.8,12.01,8.28,278.4,278.4,11.219,7.886
2016-04-15,13:44:14,4.809,353.5,575.5,0.28,5.35,20.62,0.35,0.34,0.93,501.72,-4.57,93.8,12.01,8.28,278.4,278.4,11.225,7.89
2016-04-15,13:44:15,4.809,353.6,575.5,0.28,5.34,20.6,0.35,0.34,0.92,501.69,-4.57,93.7,12.01,8.28,278.4,278.4,11.232,7.895
2016-04-15,13:44:16,4.809,353.6,575.5,0.28,5.31,20.48,0.35,0.34,0.9,502.16,-4.57,93.7,12.01,8.28,278.4,278.4,11.236,7.899
2016-04-15,13:44:17,4.809,353.6,575.6,0.28,5.3,20.44,0.34,0.33,0.89,502.16,-4.57,93.7,12.01,8.28,278.4,278.4,11.242,7.902
2016-04-15,13:44:18,4.809,353.6,575.6,0.28,5.31,20.48,0.35,0.34,0.88,502.13,-4.57,93.7,12,8.28,278.4,278.4,11.246,7.906
2016-04-15,13:44:19,4.809,353.6,575.5,0.28,5.31,20.46,0.34,0.33,0.86,502.2,-4.57,93.7,12,8.28,278.4,278.4,11.25,7.909
2016-04-15,13:44:20,4.809,353.6,575.6,0.28,5.31,20.49,0.36,0.35,0.85,502.43,-4.58,93.7,12,8.28,278.5,278.5,11.255,7.912
2016-04-15,13:44:21,4.81,353.6,575.6,0.28,5.3,20.42,0.36,0.35,0.84,503.32,-4.59,93.7,12,8.28,278.5,278.5,11.259,7.915
2016-04-15,13:44:22,4.81,353.6,575.5,0.28,5.31,20.48,0.36,0.35,0.84,503.68,-4.59,93.7,12,8.28,278.5,278.5,11.263,7.917
2016-04-15,13:44:23,4.81,353.6,575.5,0.28,5.35,20.64,0.35,0.34,0.86,503.41,-4.59,93.7,12,8.28,278.5,278.5,11.266,7.919
2016-04-15,13:44:24,4.811,353.6,575.6,0.28,5.35,20.63,0.35,0.34,0.87,503.06,-4.58,93.7,12,8.28,278.5,278.5,11.269,7.922
2016-04-15,13:44:25,4.811,353.6,575.5,0.28,5.31,20.46,0.34,0.33,0.88,503.03,-4.58,93.7,12,8.28,278.5,278.5,11.272,7.924
2016-04-15,13:44:26,4.811,353.6,575.5,0.28,5.32,20.49,0.33,0.32,0.87,503.06,-4.58,93.7,12,8.28,278.5,278.5,11.276,7.926
2016-04-15,13:44:27,4.811,353.6,575.5,0.28,5.33,20.56,0.32,0.31,0.85,502.81,-4.58,93.7,12,8.28,278.5,278.5,11.278,7.928
2016-04-15,13:44:28,4.812,353.6,575.5,0.28,5.35,20.64,0.32,0.31,0.86,503.58,-4.59,93.7,12,8.28,278.5,278.5,11.281,7.93
2016-04-15,13:44:29,4.812,353.6,575.5,0.28,5.37,20.7,0.31,0.3,0.87,504.08,-4.59,93.7,12,8.28,278.5,278.5,11.286,7.934
2016-04-15,13:44:30,4.812,353.6,575.5,0.28,5.37,20.7,0.31,0.3,0.9,504.62,-4.6,93.7,12,8.28,278.5,278.5,11.301,7.944
2016-04-15,13:44:31,4.813,353.6,575.5,0.28,5.37,20.68,0.31,0.3,0.97,504.47,-4.6,93.7,12,8.28,278.5,278.5,11.313,7.952
2016-04-15,13:44:32,4.813,353.6,575.5,0.28,5.42,20.91,0.31,0.3,0.96,505.11,-4.61,93.7,12,8.28,278.5,278.5,11.322,7.959
2016-04-15,13:44:33,4.813,353.6,575.5,0.28,5.45,20.99,0.31,0.3,0.94,504.4,-4.6,93.7,12,8.28,278.5,278.5,11.331,7.965
2016-04-15,13:44:34,4.812,353.6,575.6,0.28,5.42,20.89,0.32,0.31,0.98,504.32,-4.6,93.7,12,8.28,278.5,278.5,11.337,7.97
2016-04-15,13:44:35,4.812,353.6,575.6,0.28,5.44,20.97,0.31,0.3,0.99,504.42,-4.6,93.7,12,8.28,278.5,278.5,11.344,7.974
2016-04-15,13:44:36,4.812,353.6,575.6,0.28,5.42,20.91,0.31,0.3,1,504.81,-4.6,93.7,12,8.28,278.5,278.5,11.349,7.978
2016-04-15,13:44:37,4.811,353.7,575.6,0.28,5.39,20.78,0.31,0.29,1.01,505.53,-4.61,93.7,12,8.28,278.5,278.5,11.357,7.984
2016-04-15,13:44:38,4.811,353.7,575.6,0.28,5.4,20.83,0.3,0.29,1.02,505.36,-4.61,93.7,12,8.28,278.5,278.5,11.363,7.988
2016-04-15,13:44:39,4.811,353.6,575.6,0.28,5.42,20.89,0.3,0.29,1.01,505.05,-4.61,93.7,12,8.28,278.5,278.5,11.364,7.988
2016-04-15,13:44:40,4.81,353.6,575.6,0.28,5.47,21.09,0.3,0.28,1,504.99,-4.61,93.7,12,8.28,278.5,278.5,11.365,7.989
2016-04-15,13:44:41,4.81,353.7,575.6,0.28,5.48,21.14,0.3,0.29,1.01,504.66,-4.6,93.7,12,8.28,278.5,278.5,11.364,7.989
2016-04-15,13:44:42,4.809,353.6,575.6,0.28,5.48,21.12,0.3,0.29,0.96,505.39,-4.61,93.7,12,8.28,278.5,278.5,11.363,7.988
2016-04-15,13:44:43,4.808,353.6,575.6,0.28,5.49,21.17,0.3,0.29,0.96,506.1,-4.62,93.7,12,8.28,278.5,278.5,11.363,7.988
2016-04-15,13:44:44,4.808,353.6,575.6,0.28,5.44,20.96,0.3,0.29,0.97,506.71,-4.63,93.7,12,8.28,278.5,278.5,11.363,7.988
2016-04-15,13:44:45,4.807,353.6,575.6,0.28,5.41,20.86,0.31,0.3,0.92,507.43,-4.63,93.7,12,8.28,278.5,278.5,11.365,7.989
2016-04-15,13:44:46,4.806,353.6,575.6,0.28,5.4,20.8,0.3,0.29,0.9,507.63,-4.64,93.7,12,8.28,278.5,278.5,11.372,7.994
2016-04-15,13:44:47,4.804,353.6,575.6,0.28,5.4,20.82,0.3,0.29,0.91,508.8,-4.65,93.6,12,8.28,278.5,278.5,11.387,8.005
2016-04-15,13:44:48,4.803,353.6,575.7,0.28,5.4,20.81,0.29,0.28,0.93,508.53,-4.65,93.6,12,8.28,278.6,278.6,11.408,8.019
2016-04-15,13:44:49,4.802,353.6,575.7,0.28,5.36,20.68,0.29,0.28,0.9,508.46,-4.65,93.6,12,8.28,278.6,278.6,12.445,8.748
2016-04-15,13:44:50,4.801,353.6,575.7,0.28,5.36,20.65,0.29,0.28,0.92,507.87,-4.64,93.6,12,8.28,278.6,278.6,12.495,8.784
2016-04-15,13:44:51,4.8,353.6,575.7,0.28,5.27,20.32,0.31,0.3,0.9,508.73,-4.65,93.6,12,8.28,278.6,278.6,12.467,8.764
2016-04-15,13:44:52,4.8,353.6,575.8,0.28,5.25,20.24,0.3,0.29,0.86,508.16,-4.64,93.6,11.99,8.28,278.6,278.6,12.617,8.869
2016-04-15,13:44:53,4.799,353.6,575.7,0.28,5.25,20.23,0.3,0.29,0.86,508.55,-4.65,93.6,11.99,8.28,278.6,278.6,12.666,8.904
2016-04-15,13:44:54,4.798,353.6,575.7,0.28,5.2,20.04,0.32,0.31,0.86,509.18,-4.66,93.6,11.99,8.28,278.6,278.6,12.678,8.912
2016-04-15,13:44:55,4.798,353.6,575.8,0.28,5.21,20.08,0.34,0.32,0.88,509.05,-4.65,93.6,11.99,8.28,278.6,278.6,12.676,8.911
2016-04-15,13:44:56,4.797,353.6,575.7,0.28,5.23,20.17,0.33,0.31,0.87,508.69,-4.65,93.6,11.99,8.28,278.6,278.6,12.678,8.912
2016-04-15,13:44:57,4.797,353.6,575.7,0.28,5.23,20.16,0.34,0.33,0.88,507.44,-4.63,93.5,11.99,8.28,278.6,278.6,12.679,8.913
2016-04-15,13:44:58,4.797,353.5,575.7,0.28,5.25,20.25,0.34,0.33,0.87,507.88,-4.64,93.5,11.99,8.28,278.6,278.6,12.677,8.912
2016-04-15,13:44:59,4.797,353.5,575.7,0.28,5.26,20.27,0.36,0.35,0.87,507.68,-4.64,93.5,11.99,8.28,278.6,278.6,12.679,8.913
2016-04-15,13:45:00,4.797,353.5,575.7,0.28,5.28,20.36,0.35,0.34,0.86,506.89,-4.63,93.5,11.98,8.28,278.6,278.6,12.678,8.912
2016-04-15,13:45:01,4.797,353.5,575.6,0.28,5.26,20.28,0.34,0.33,0.85,507.37,-4.63,93.5,11.98,8.28,278.6,278.6,12.683,8.915
2016-04-15,13:45:02,4.797,353.5,575.6,0.28,5.28,20.36,0.35,0.34,0.84,506.4,-4.62,93.5,11.98,8.28,278.6,278.6,12.694,8.923
2016-04-15,13:45:03,4.797,353.5,575.6,0.28,5.26,20.29,0.34,0.33,0.85,506.64,-4.63,93.5,11.98,8.28,278.6,278.6,12.698,8.926
2016-04-15,13:45:04,4.798,353.5,575.5,0.28,5.21,20.09,0.32,0.31,0.87,505.9,-4.62,93.5,11.98,8.28,278.6,278.6,12.705,8.931
2016-04-15,13:45:05,4.797,353.5,575.6,0.28,5.2,20.04,0.32,0.31,0.86,506.07,-4.62,93.5,11.98,8.28,278.6,278.6,12.712,8.936
2016-04-15,13:45:06,4.798,353.5,575.6,0.28,5.18,19.99,0.33,0.32,0.86,505.71,-4.61,93.5,11.98,8.28,278.6,278.6,12.732,8.95
2016-04-15,13:45:07,4.798,353.5,575.6,0.28,5.16,19.91,0.34,0.33,0.86,505.08,-4.61,93.5,11.98,8.28,278.6,278.6,12.758,8.968
2016-04-15,13:45:08,4.797,353.5,575.6,0.28,5.16,19.89,0.34,0.33,0.87,504.83,-4.6,93.5,11.98,8.28,278.6,278.6,12.798,8.996
2016-04-15,13:45:09,4.797,353.6,575.7,0.28,5.15,19.86,0.34,0.33,0.87,504.85,-4.6,93.5,11.98,8.28,278.6,278.6,12.826,9.016
2016-04-15,13:45:10,4.797,353.6,575.7,0.28,5.1,19.68,0.31,0.3,0.85,505.27,-4.61,93.4,11.97,8.28,278.6,278.6,12.854,9.035
2016-04-15,13:45:11,4.797,353.6,575.7,0.28,5.09,19.62,0.31,0.3,0.85,505.31,-4.61,93.4,11.97,8.28,278.6,278.6,12.874,9.05
2016-04-15,13:45:12,4.797,353.6,575.8,0.28,5.78,22.27,0.31,0.3,0.87,506.37,-4.62,93.4,11.97,8.28,278.7,278.7,12.895,9.064
2016-04-15,13:45:13,4.797,353.6,575.8,0.28,5.26,20.26,0.31,0.3,0.85,505.97,-4.62,93.4,11.97,8.28,278.6,278.6,12.91,9.075
2016-04-15,13:45:14,4.798,353.6,575.8,0.28,5.12,19.74,0.3,0.29,0.85,506.18,-4.62,93.4,11.97,8.28,278.6,278.6,12.925,9.085
2016-04-15,13:45:15,4.798,353.6,575.8,0.28,5.19,20.01,0.3,0.28,0.84,506.75,-4.63,93.4,11.97,8.28,278.7,278.7,12.937,9.094
2016-04-15,13:45:16,4.798,353.7,575.9,0.28,5.23,20.15,0.29,0.28,0.83,507.14,-4.63,93.4,11.97,8.28,278.7,278.7,12.948,9.102
2016-04-15,13:45:17,4.797,353.7,575.9,0.28,5.25,20.24,0.28,0.27,0.82,507.45,-4.63,93.4,11.97,8.28,278.7,278.7,12.962,9.111
