"Year","Month","Day","Hour","Minute","Depth.m","Water.Temp.C","People","Instrument"
2013,4,30,9,0,"13",5.23,"Cayelan Carey, Paul Hanson, Erica (undergrad); Trevor Ghylin filtered","YSI MPS 556"
2013,4,30,9,0,"14",5.23,"Cayelan Carey, Paul Hanson, Erica (undergrad); Trevor Ghylin filtered","YSI MPS 556"
2013,4,30,9,0,"15",5.21,"Cayelan Carey, Paul Hanson, Erica (undergrad); Trevor Ghylin filtered","YSI MPS 556"
2013,4,30,9,0,"16",5.17,"Cayelan Carey, Paul Hanson, Erica (undergrad); Trevor Ghylin filtered","YSI MPS 556"
2013,4,30,9,0,"17",5.17,"Cayelan Carey, Paul Hanson, Erica (undergrad); Trevor Ghylin filtered","YSI MPS 556"
2013,4,30,9,0,"18",5.14,"Cayelan Carey, Paul Hanson, Erica (undergrad); Trevor Ghylin filtered","YSI MPS 556"
2013,4,30,9,0,"19",5.09,"Cayelan Carey, Paul Hanson, Erica (undergrad); Trevor Ghylin filtered","YSI MPS 556"
2013,4,30,9,0,"20",5.1,"Cayelan Carey, Paul Hanson, Erica (undergrad); Trevor Ghylin filtered","YSI MPS 556"
2013,4,30,9,0,"21",NA,"Cayelan Carey, Paul Hanson, Erica (undergrad); Trevor Ghylin filtered","YSI MPS 556"
2013,5,7,8,45,"0.1",12.75,"EBP, TWG","HYDROLAB"
2013,5,7,8,45,"1",9.75,"EBP, TWG","HYDROLAB"
2013,5,7,8,45,"2",8.66,"EBP, TWG","HYDROLAB"
2013,5,7,8,45,"4",7.41,"EBP, TWG","HYDROLAB"
2013,5,7,8,45,"5",7.23,"EBP, TWG","HYDROLAB"
2013,5,7,8,45,"7",6.84,"EBP, TWG","HYDROLAB"
2013,5,7,8,45,"3",7.83,"EBP, TWG","HYDROLAB"
2013,5,7,8,45,"6",7.08,"EBP, TWG","HYDROLAB"
2013,5,7,8,45,"8",6.66,"EBP, TWG","HYDROLAB"
2013,5,7,8,45,"9",6.62,"EBP, TWG","HYDROLAB"
2013,5,7,8,45,"10",6.59,"EBP, TWG","HYDROLAB"
2013,5,7,8,45,"11",6.58,"EBP, TWG","HYDROLAB"
2013,5,7,8,45,"12",6.56,"EBP, TWG","HYDROLAB"
2013,5,7,8,45,"13",6.53,"EBP, TWG","HYDROLAB"
2013,5,7,8,45,"14",6.5,"EBP, TWG","HYDROLAB"
2013,5,7,8,45,"15",6.42,"EBP, TWG","HYDROLAB"
2013,5,7,8,45,"16",6.42,"EBP, TWG","HYDROLAB"
2013,5,7,8,45,"17",6.4,"EBP, TWG","HYDROLAB"
2013,5,7,8,45,"18",6.38,"EBP, TWG","HYDROLAB"
2013,5,7,8,45,"19",6.36,"EBP, TWG","HYDROLAB"
2013,5,7,8,45,"20",6.33,"EBP, TWG","HYDROLAB"
2013,5,7,8,45,"0.1",12.95,"TG, EBP","YSI MPS 556"
2013,5,7,8,45,"1",12.52,"TG, EBP","YSI MPS 556"
2013,5,7,8,45,"2",9.9,"TG, EBP","YSI MPS 556"
2013,5,7,8,45,"3",8.88,"TG, EBP","YSI MPS 556"
2013,5,7,8,45,"4",7.95,"TG, EBP","YSI MPS 556"
2013,5,7,8,45,"5",7.55,"TG, EBP","YSI MPS 556"
2013,5,7,8,45,"6",7.17,"TG, EBP","YSI MPS 556"
2013,5,7,8,45,"7",7.02,"TG, EBP","YSI MPS 556"
2013,5,7,8,45,"8",6.85,"TG, EBP","YSI MPS 556"
2013,5,7,8,45,"9",6.68,"TG, EBP","YSI MPS 556"
2013,5,7,8,45,"10",6.6,"TG, EBP","YSI MPS 556"
2013,5,7,8,45,"11",6.55,"TG, EBP","YSI MPS 556"
2013,5,7,8,45,"12",6.53,"TG, EBP","YSI MPS 556"
2013,5,7,8,45,"13",6.52,"TG, EBP","YSI MPS 556"
2013,5,7,8,45,"14",6.5,"TG, EBP","YSI MPS 556"
2013,5,7,8,45,"15",6.46,"TG, EBP","YSI MPS 556"
2013,5,7,8,45,"16",6.43,"TG, EBP","YSI MPS 556"
2013,5,7,8,45,"17",6.35,"TG, EBP","YSI MPS 556"
2013,5,7,8,45,"18",6.34,"TG, EBP","YSI MPS 556"
2013,5,7,8,45,"19",6.33,"TG, EBP","YSI MPS 556"
2013,5,7,8,45,"20",NA,"TG, EBP","YSI MPS 556"
2013,5,13,10,15,"0.1",10.61,"CCC, PCH","HYDROLAB"
2013,5,13,10,15,"1",9.99,"CCC, PCH","HYDROLAB"
2013,5,13,10,15,"2",9.84,"CCC, PCH","HYDROLAB"
2013,5,13,10,15,"4",9.5,"CCC, PCH","HYDROLAB"
2013,5,13,10,15,"5",9.27,"CCC, PCH","HYDROLAB"
2013,5,13,10,15,"7",8.56,"CCC, PCH","HYDROLAB"
2013,5,13,10,15,"3",9.72,"CCC, PCH","HYDROLAB"
2013,5,13,10,15,"6",8.74,"CCC, PCH","HYDROLAB"
2013,5,13,10,15,"8",8.45,"CCC, PCH","HYDROLAB"
2013,5,13,10,15,"9",8.36,"CCC, PCH","HYDROLAB"
2013,5,13,10,15,"10",8.35,"CCC, PCH","HYDROLAB"
2013,5,13,10,15,"11",NA,"CCC, PCH","HYDROLAB"
2013,5,13,10,15,"12",8.34,"CCC, PCH","HYDROLAB"
2013,5,13,10,15,"13",NA,"CCC, PCH","HYDROLAB"
2013,5,13,10,15,"14",8.32,"CCC, PCH","HYDROLAB"
2013,5,13,10,15,"15",8.32,"CCC, PCH","HYDROLAB"
2013,5,13,10,15,"16",NA,"CCC, PCH","HYDROLAB"
2013,5,13,10,15,"17",7.78,"CCC, PCH","HYDROLAB"
2013,5,13,10,15,"18",7.66,"CCC, PCH","HYDROLAB"
2013,5,13,10,15,"19",NA,"CCC, PCH","HYDROLAB"
2013,5,13,10,15,"20",7.66,"CCC, PCH","HYDROLAB"
2013,5,13,10,15,"0.1",10.52,"CCC sampled","YSI MPS 556"
2013,5,13,10,15,"1",10.28,"CCC sampled","YSI MPS 556"
2013,5,13,10,15,"2",9.86,"CCC sampled","YSI MPS 556"
2013,5,13,10,15,"3",9.77,"CCC sampled","YSI MPS 556"
2013,5,13,10,15,"4",9.59,"CCC sampled","YSI MPS 556"
2013,5,13,10,15,"5",9.4,"CCC sampled","YSI MPS 556"
2013,5,13,10,15,"6",9.22,"CCC sampled","YSI MPS 556"
2013,5,13,10,15,"7",8.9,"CCC sampled","YSI MPS 556"
2013,5,13,10,15,"8",8.54,"CCC sampled","YSI MPS 556"
2013,5,13,10,15,"9",8.41,"CCC sampled","YSI MPS 556"
2013,5,13,10,15,"10",8.31,"CCC sampled","YSI MPS 556"
2013,5,13,10,15,"11",8.31,"CCC sampled","YSI MPS 556"
2013,5,13,10,15,"12",8.29,"CCC sampled","YSI MPS 556"
2013,5,13,10,15,"13",8.27,"CCC sampled","YSI MPS 556"
2013,5,13,10,15,"14",8.26,"CCC sampled","YSI MPS 556"
2013,5,13,10,15,"15",8.16,"CCC sampled","YSI MPS 556"
2013,5,13,10,15,"16",7.89,"CCC sampled","YSI MPS 556"
2013,5,13,10,15,"17",7.85,"CCC sampled","YSI MPS 556"
2013,5,13,10,15,"18",7.71,"CCC sampled","YSI MPS 556"
2013,5,13,10,15,"19",7.61,"CCC sampled","YSI MPS 556"
2013,5,13,10,15,"20",NA,"CCC sampled","YSI MPS 556"
2013,5,16,9,10,"0.1",13.63,"CCC, PCH, AH","HYDROLAB"
2013,5,16,9,10,"1",13.14,"CCC, PCH, AH","HYDROLAB"
2013,5,16,9,10,"2",12.41,"CCC, PCH, AH","HYDROLAB"
2013,5,16,9,10,"4",10.93,"CCC, PCH, AH","HYDROLAB"
2013,5,16,9,10,"5",10.45,"CCC, PCH, AH","HYDROLAB"
2013,5,16,9,10,"7",9.91,"CCC, PCH, AH","HYDROLAB"
2013,5,16,9,10,"3",NA,"CCC, PCH, AH","HYDROLAB"
2013,5,16,9,10,"6",NA,"CCC, PCH, AH","HYDROLAB"
2013,5,16,9,10,"8",9.27,"CCC, PCH, AH","HYDROLAB"
2013,5,16,9,10,"9",9.18,"CCC, PCH, AH","HYDROLAB"
2013,5,16,9,10,"10",NA,"CCC, PCH, AH","HYDROLAB"
2013,5,16,9,10,"11",NA,"CCC, PCH, AH","HYDROLAB"
2013,5,16,9,10,"12",NA,"CCC, PCH, AH","HYDROLAB"
2013,5,16,9,10,"13",NA,"CCC, PCH, AH","HYDROLAB"
2013,5,16,9,10,"14",NA,"CCC, PCH, AH","HYDROLAB"
2013,5,16,9,10,"15",NA,"CCC, PCH, AH","HYDROLAB"
2013,5,16,9,10,"16",NA,"CCC, PCH, AH","HYDROLAB"
2013,5,16,9,10,"17",NA,"CCC, PCH, AH","HYDROLAB"
2013,5,16,9,10,"18",NA,"CCC, PCH, AH","HYDROLAB"
2013,5,16,9,10,"19",NA,"CCC, PCH, AH","HYDROLAB"
2013,5,16,9,10,"20",NA,"CCC, PCH, AH","HYDROLAB"
2013,5,16,9,10,"0.1",13.43,"CCC, PCH sampled","YSI MPS 556"
2013,5,16,9,10,"1",13.31,"CCC, PCH sampled","YSI MPS 556"
2013,5,16,9,10,"2",13.11,"CCC, PCH sampled","YSI MPS 556"
2013,5,16,9,10,"3",12.82,"CCC, PCH sampled","YSI MPS 556"
2013,5,16,9,10,"4",11.33,"CCC, PCH sampled","YSI MPS 556"
2013,5,16,9,10,"5",10.54,"CCC, PCH sampled","YSI MPS 556"
2013,5,16,9,10,"6",10.34,"CCC, PCH sampled","YSI MPS 556"
2013,5,16,9,10,"7",9.83,"CCC, PCH sampled","YSI MPS 556"
2013,5,16,9,10,"8",9.36,"CCC, PCH sampled","YSI MPS 556"
2013,5,16,9,10,"9",9.23,"CCC, PCH sampled","YSI MPS 556"
2013,5,16,9,10,"10",9.14,"CCC, PCH sampled","YSI MPS 556"
2013,5,16,9,10,"11",9.05,"CCC, PCH sampled","YSI MPS 556"
2013,5,16,9,10,"12",8.98,"CCC, PCH sampled","YSI MPS 556"
2013,5,16,9,10,"13",8.91,"CCC, PCH sampled","YSI MPS 556"
2013,5,16,9,10,"14",8.9,"CCC, PCH sampled","YSI MPS 556"
2013,5,16,9,10,"15",8.6,"CCC, PCH sampled","YSI MPS 556"
2013,5,16,9,10,"16",8.56,"CCC, PCH sampled","YSI MPS 556"
2013,5,16,9,10,"17",8.46,"CCC, PCH sampled","YSI MPS 556"
2013,5,16,9,10,"18",8.31,"CCC, PCH sampled","YSI MPS 556"
2013,5,16,9,10,"19",8.09,"CCC, PCH sampled","YSI MPS 556"
2013,5,16,9,10,"20",NA,"CCC, PCH sampled","YSI MPS 556"
2013,5,21,8,40,"0.1",14.12,"TG, EBP","YSI MPS 556"
2013,5,21,8,40,"1",14.12,"TG, EBP","YSI MPS 556"
2013,5,21,8,40,"2",14.08,"TG, EBP","YSI MPS 556"
2013,5,21,8,40,"3",14.07,"TG, EBP","YSI MPS 556"
2013,5,21,8,40,"4",14.07,"TG, EBP","YSI MPS 556"
2013,5,21,8,40,"5",14.07,"TG, EBP","YSI MPS 556"
2013,5,21,8,40,"6",14.05,"TG, EBP","YSI MPS 556"
2013,5,21,8,40,"7",14.02,"TG, EBP","YSI MPS 556"
2013,5,21,8,40,"8",13.9,"TG, EBP","YSI MPS 556"
2013,5,21,8,40,"9",11.4,"TG, EBP","YSI MPS 556"
2013,5,21,8,40,"10",10.2,"TG, EBP","YSI MPS 556"
2013,5,21,8,40,"11",9.95,"TG, EBP","YSI MPS 556"
2013,5,21,8,40,"12",9.4,"TG, EBP","YSI MPS 556"
2013,5,21,8,40,"13",8.6,"TG, EBP","YSI MPS 556"
2013,5,21,8,40,"14",8.2,"TG, EBP","YSI MPS 556"
2013,5,21,8,40,"15",8.05,"TG, EBP","YSI MPS 556"
2013,5,21,8,40,"16",8,"TG, EBP","YSI MPS 556"
2013,5,21,8,40,"17",7.9,"TG, EBP","YSI MPS 556"
2013,5,21,8,40,"18",7.9,"TG, EBP","YSI MPS 556"
2013,5,21,8,40,"19",7.9,"TG, EBP","YSI MPS 556"
2013,5,21,8,40,"20",NA,"TG, EBP","YSI MPS 556"
2013,5,24,9,0,"0.1",14.75,"EBP, RRR, KAJ","YSI MPS 556"
2013,5,24,9,0,"1",14.6,"EBP, RRR, KAJ","YSI MPS 556"
2013,5,24,9,0,"2",14.35,"EBP, RRR, KAJ","YSI MPS 556"
2013,5,24,9,0,"3",14.27,"EBP, RRR, KAJ","YSI MPS 556"
2013,5,24,9,0,"4",14.22,"EBP, RRR, KAJ","YSI MPS 556"
2013,5,24,9,0,"5",14.16,"EBP, RRR, KAJ","YSI MPS 556"
2013,5,24,9,0,"6",14.12,"EBP, RRR, KAJ","YSI MPS 556"
2013,5,24,9,0,"7",14.08,"EBP, RRR, KAJ","YSI MPS 556"
2013,5,24,9,0,"8",13.38,"EBP, RRR, KAJ","YSI MPS 556"
2013,5,24,9,0,"9",12.46,"EBP, RRR, KAJ","YSI MPS 556"
2013,5,24,9,0,"10",11.62,"EBP, RRR, KAJ","YSI MPS 556"
2013,5,24,9,0,"11",10.73,"EBP, RRR, KAJ","YSI MPS 556"
2013,5,24,9,0,"12",10.43,"EBP, RRR, KAJ","YSI MPS 556"
2013,5,24,9,0,"13",9.61,"EBP, RRR, KAJ","YSI MPS 556"
2013,5,24,9,0,"14",9.08,"EBP, RRR, KAJ","YSI MPS 556"
2013,5,24,9,0,"15",8.91,"EBP, RRR, KAJ","YSI MPS 556"
2013,5,24,9,0,"16",8.63,"EBP, RRR, KAJ","YSI MPS 556"
2013,5,24,9,0,"17",8.38,"EBP, RRR, KAJ","YSI MPS 556"
2013,5,24,9,0,"18",8.29,"EBP, RRR, KAJ","YSI MPS 556"
2013,5,24,9,0,"19",8.1,"EBP, RRR, KAJ","YSI MPS 556"
2013,5,24,9,0,"20",7.98,"EBP, RRR, KAJ","YSI MPS 556"
2013,5,28,10,30,"0.1",14.35,"CCC, EBP","HYDROLAB"
2013,5,28,10,30,"1",NA,"CCC, EBP","HYDROLAB"
2013,5,28,10,30,"2",14,"CCC, EBP","HYDROLAB"
2013,5,28,10,30,"4",13.96,"CCC, EBP","HYDROLAB"
2013,5,28,10,30,"5",13.93,"CCC, EBP","HYDROLAB"
2013,5,28,10,30,"7",13.88,"CCC, EBP","HYDROLAB"
2013,5,28,10,30,"3",13.98,"CCC, EBP","HYDROLAB"
2013,5,28,10,30,"6",13.89,"CCC, EBP","HYDROLAB"
2013,5,28,10,30,"8",13.85,"CCC, EBP","HYDROLAB"
2013,5,28,10,30,"9",13.82,"CCC, EBP","HYDROLAB"
2013,5,28,10,30,"10",13.58,"CCC, EBP","HYDROLAB"
2013,5,28,10,30,"11",11.5,"CCC, EBP","HYDROLAB"
2013,5,28,10,30,"12",10.12,"CCC, EBP","HYDROLAB"
2013,5,28,10,30,"13",9.82,"CCC, EBP","HYDROLAB"
2013,5,28,10,30,"14",9.44,"CCC, EBP","HYDROLAB"
2013,5,28,10,30,"15",9.1,"CCC, EBP","HYDROLAB"
2013,5,28,10,30,"16",9.08,"CCC, EBP","HYDROLAB"
2013,5,28,10,30,"17",9.08,"CCC, EBP","HYDROLAB"
2013,5,28,10,30,"18",8.85,"CCC, EBP","HYDROLAB"
2013,5,28,10,30,"19",8.51,"CCC, EBP","HYDROLAB"
2013,5,28,10,30,"20",8.32,"CCC, EBP","HYDROLAB"
2013,5,28,10,30,"0.1",14.14,"CCC, EBP","YSI MPS 556"
2013,5,28,10,30,"1",13.96,"CCC, EBP","YSI MPS 556"
2013,5,28,10,30,"2",13.91,"CCC, EBP","YSI MPS 556"
2013,5,28,10,30,"3",13.9,"CCC, EBP","YSI MPS 556"
2013,5,28,10,30,"4",13.89,"CCC, EBP","YSI MPS 556"
2013,5,28,10,30,"5",13.88,"CCC, EBP","YSI MPS 556"
2013,5,28,10,30,"6",13.86,"CCC, EBP","YSI MPS 556"
2013,5,28,10,30,"7",13.81,"CCC, EBP","YSI MPS 556"
2013,5,28,10,30,"8",13.79,"CCC, EBP","YSI MPS 556"
2013,5,28,10,30,"9",13.78,"CCC, EBP","YSI MPS 556"
2013,5,28,10,30,"10",13.74,"CCC, EBP","YSI MPS 556"
2013,5,28,10,30,"11",13.45,"CCC, EBP","YSI MPS 556"
2013,5,28,10,30,"12",10.6,"CCC, EBP","YSI MPS 556"
2013,5,28,10,30,"13",10,"CCC, EBP","YSI MPS 556"
2013,5,28,10,30,"14",9.5,"CCC, EBP","YSI MPS 556"
2013,5,28,10,30,"15",9.25,"CCC, EBP","YSI MPS 556"
2013,5,28,10,30,"16",8.94,"CCC, EBP","YSI MPS 556"
2013,5,28,10,30,"17",8.86,"CCC, EBP","YSI MPS 556"
2013,5,28,10,30,"18",8.57,"CCC, EBP","YSI MPS 556"
2013,5,28,10,30,"19",8.44,"CCC, EBP","YSI MPS 556"
2013,5,28,10,30,"20",NA,"CCC, EBP","YSI MPS 556"
2013,5,31,9,25,"0.1",15.92,"PCH, EBP","HYDROLAB"
2013,5,31,9,25,"1",15.92,"PCH, EBP","HYDROLAB"
2013,5,31,9,25,"2",15.87,"PCH, EBP","HYDROLAB"
2013,5,31,9,25,"4",15.52,"PCH, EBP","HYDROLAB"
2013,5,31,9,25,"5",NA,"PCH, EBP","HYDROLAB"
2013,5,31,9,25,"7",14.95,"PCH, EBP","HYDROLAB"
2013,5,31,9,25,"3",15.78,"PCH, EBP","HYDROLAB"
2013,5,31,9,25,"6",15.21,"PCH, EBP","HYDROLAB"
2013,5,31,9,25,"8",NA,"PCH, EBP","HYDROLAB"
2013,5,31,9,25,"9",14.08,"PCH, EBP","HYDROLAB"
2013,5,31,9,25,"10",NA,"PCH, EBP","HYDROLAB"
2013,5,31,9,25,"11",NA,"PCH, EBP","HYDROLAB"
2013,5,31,9,25,"12",NA,"PCH, EBP","HYDROLAB"
2013,5,31,9,25,"13",NA,"PCH, EBP","HYDROLAB"
2013,5,31,9,25,"14",NA,"PCH, EBP","HYDROLAB"
2013,5,31,9,25,"15",NA,"PCH, EBP","HYDROLAB"
2013,5,31,9,25,"16",NA,"PCH, EBP","HYDROLAB"
2013,5,31,9,25,"17",NA,"PCH, EBP","HYDROLAB"
2013,5,31,9,25,"18",NA,"PCH, EBP","HYDROLAB"
2013,5,31,9,25,"19",NA,"PCH, EBP","HYDROLAB"
2013,5,31,9,25,"20",NA,"PCH, EBP","HYDROLAB"
2013,5,31,9,25,"0.1",15.84,"PCH, EBP","YSI MPS 556"
2013,5,31,9,25,"1",15.82,"PCH, EBP","YSI MPS 556"
2013,5,31,9,25,"2",15.76,"PCH, EBP","YSI MPS 556"
2013,5,31,9,25,"3",15.74,"PCH, EBP","YSI MPS 556"
2013,5,31,9,25,"4",15.56,"PCH, EBP","YSI MPS 556"
2013,5,31,9,25,"5",15.34,"PCH, EBP","YSI MPS 556"
2013,5,31,9,25,"6",15.17,"PCH, EBP","YSI MPS 556"
2013,5,31,9,25,"7",15.01,"PCH, EBP","YSI MPS 556"
2013,5,31,9,25,"8",14.8,"PCH, EBP","YSI MPS 556"
2013,5,31,9,25,"9",14.25,"PCH, EBP","YSI MPS 556"
2013,5,31,9,25,"10",12.98,"PCH, EBP","YSI MPS 556"
2013,5,31,9,25,"11",12.52,"PCH, EBP","YSI MPS 556"
2013,5,31,9,25,"12",10.13,"PCH, EBP","YSI MPS 556"
2013,5,31,9,25,"13",9.56,"PCH, EBP","YSI MPS 556"
2013,5,31,9,25,"14",9.17,"PCH, EBP","YSI MPS 556"
2013,5,31,9,25,"15",9.1,"PCH, EBP","YSI MPS 556"
2013,5,31,9,25,"16",NA,"PCH, EBP","YSI MPS 556"
2013,5,31,9,25,"17",NA,"PCH, EBP","YSI MPS 556"
2013,5,31,9,25,"18",NA,"PCH, EBP","YSI MPS 556"
2013,5,31,9,25,"19",NA,"PCH, EBP","YSI MPS 556"
2013,5,31,9,25,"20",NA,"PCH, EBP","YSI MPS 556"
2013,6,3,8,55,"0.1",17.35,"EBP, RR","HYDROLAB"
2013,6,3,8,55,"1",17.02,"EBP, RR","HYDROLAB"
2013,6,3,8,55,"2",16.95,"EBP, RR","HYDROLAB"
2013,6,3,8,55,"4",16.78,"EBP, RR","HYDROLAB"
2013,6,3,8,55,"5",16.58,"EBP, RR","HYDROLAB"
2013,6,3,8,55,"7",16.32,"EBP, RR","HYDROLAB"
2013,6,3,8,55,"3",16.86,"EBP, RR","HYDROLAB"
2013,6,3,8,55,"6",16.49,"EBP, RR","HYDROLAB"
2013,6,3,8,55,"8",NA,"EBP, RR","HYDROLAB"
2013,6,3,8,55,"9",16.15,"EBP, RR","HYDROLAB"
2013,6,3,8,55,"10",15.35,"EBP, RR","HYDROLAB"
2013,6,3,8,55,"11",12.54,"EBP, RR","HYDROLAB"
2013,6,3,8,55,"12",10.97,"EBP, RR","HYDROLAB"
2013,6,3,8,55,"13",10.31,"EBP, RR","HYDROLAB"
2013,6,3,8,55,"14",9.62,"EBP, RR","HYDROLAB"
2013,6,3,8,55,"15",9.24,"EBP, RR","HYDROLAB"
2013,6,3,8,55,"16",8.86,"EBP, RR","HYDROLAB"
2013,6,3,8,55,"17",8.62,"EBP, RR","HYDROLAB"
2013,6,3,8,55,"18",8.4,"EBP, RR","HYDROLAB"
2013,6,3,8,55,"19",8.28,"EBP, RR","HYDROLAB"
2013,6,3,8,55,"20",8.21,"EBP, RR","HYDROLAB"
2013,6,3,8,55,"0.1",17.17,"EBP, RRR","YSI MPS 556"
2013,6,3,8,55,"1",16.94,"EBP, RRR","YSI MPS 556"
2013,6,3,8,55,"2",16.89,"EBP, RRR","YSI MPS 556"
2013,6,3,8,55,"3",16.82,"EBP, RRR","YSI MPS 556"
2013,6,3,8,55,"4",16.72,"EBP, RRR","YSI MPS 556"
2013,6,3,8,55,"5",16.55,"EBP, RRR","YSI MPS 556"
2013,6,3,8,55,"6",16.46,"EBP, RRR","YSI MPS 556"
2013,6,3,8,55,"7",16.35,"EBP, RRR","YSI MPS 556"
2013,6,3,8,55,"8",16.13,"EBP, RRR","YSI MPS 556"
2013,6,3,8,55,"9",15.61,"EBP, RRR","YSI MPS 556"
2013,6,3,8,55,"10",13.5,"EBP, RRR","YSI MPS 556"
2013,6,3,8,55,"11",11.52,"EBP, RRR","YSI MPS 556"
2013,6,3,8,55,"12",10.81,"EBP, RRR","YSI MPS 556"
2013,6,3,8,55,"13",9.85,"EBP, RRR","YSI MPS 556"
2013,6,3,8,55,"14",9.28,"EBP, RRR","YSI MPS 556"
2013,6,3,8,55,"15",9.09,"EBP, RRR","YSI MPS 556"
2013,6,3,8,55,"16",8.71,"EBP, RRR","YSI MPS 556"
2013,6,3,8,55,"17",8.44,"EBP, RRR","YSI MPS 556"
2013,6,3,8,55,"18",8.25,"EBP, RRR","YSI MPS 556"
2013,6,3,8,55,"19",8.19,"EBP, RRR","YSI MPS 556"
2013,6,3,8,55,"20",8.14,"EBP, RRR","YSI MPS 556"
2013,6,6,10,15,"0.1",17.01,"CCC, EBP","HYDROLAB"
2013,6,6,10,15,"1",17.01,"CCC, EBP","HYDROLAB"
2013,6,6,10,15,"2",17.01,"CCC, EBP","HYDROLAB"
2013,6,6,10,15,"4",16.97,"CCC, EBP","HYDROLAB"
2013,6,6,10,15,"5",16.93,"CCC, EBP","HYDROLAB"
2013,6,6,10,15,"7",16.47,"CCC, EBP","HYDROLAB"
2013,6,6,10,15,"3",17.01,"CCC, EBP","HYDROLAB"
2013,6,6,10,15,"6",16.73,"CCC, EBP","HYDROLAB"
2013,6,6,10,15,"8",16.35,"CCC, EBP","HYDROLAB"
2013,6,6,10,15,"9",15.92,"CCC, EBP","HYDROLAB"
2013,6,6,10,15,"10",12.77,"CCC, EBP","HYDROLAB"
2013,6,6,10,15,"11",10.65,"CCC, EBP","HYDROLAB"
2013,6,6,10,15,"12",10.09,"CCC, EBP","HYDROLAB"
2013,6,6,10,15,"13",9.84,"CCC, EBP","HYDROLAB"
2013,6,6,10,15,"14",9.18,"CCC, EBP","HYDROLAB"
2013,6,6,10,15,"15",9,"CCC, EBP","HYDROLAB"
2013,6,6,10,15,"16",8.79,"CCC, EBP","HYDROLAB"
2013,6,6,10,15,"17",8.42,"CCC, EBP","HYDROLAB"
2013,6,6,10,15,"18",8.31,"CCC, EBP","HYDROLAB"
2013,6,6,10,15,"19",8.17,"CCC, EBP","HYDROLAB"
2013,6,6,10,15,"20",8.13,"CCC, EBP","HYDROLAB"
2013,6,6,10,15,"0.1",16.93,"CCC, EBP","YSI MPS 556"
2013,6,6,10,15,"1",16.94,"CCC, EBP","YSI MPS 556"
2013,6,6,10,15,"2",16.94,"CCC, EBP","YSI MPS 556"
2013,6,6,10,15,"3",16.93,"CCC, EBP","YSI MPS 556"
2013,6,6,10,15,"4",16.92,"CCC, EBP","YSI MPS 556"
2013,6,6,10,15,"5",16.92,"CCC, EBP","YSI MPS 556"
2013,6,6,10,15,"6",16.75,"CCC, EBP","YSI MPS 556"
2013,6,6,10,15,"7",16.47,"CCC, EBP","YSI MPS 556"
2013,6,6,10,15,"8",16.31,"CCC, EBP","YSI MPS 556"
2013,6,6,10,15,"9",16.07,"CCC, EBP","YSI MPS 556"
2013,6,6,10,15,"10",13.26,"CCC, EBP","YSI MPS 556"
2013,6,6,10,15,"11",11.05,"CCC, EBP","YSI MPS 556"
2013,6,6,10,15,"12",10.15,"CCC, EBP","YSI MPS 556"
2013,6,6,10,15,"13",9.96,"CCC, EBP","YSI MPS 556"
2013,6,6,10,15,"14",9.57,"CCC, EBP","YSI MPS 556"
2013,6,6,10,15,"15",9.01,"CCC, EBP","YSI MPS 556"
2013,6,6,10,15,"16",8.88,"CCC, EBP","YSI MPS 556"
2013,6,6,10,15,"17",8.59,"CCC, EBP","YSI MPS 556"
2013,6,6,10,15,"18",8.37,"CCC, EBP","YSI MPS 556"
2013,6,6,10,15,"19",8.24,"CCC, EBP","YSI MPS 556"
2013,6,6,10,15,"20",NA,"CCC, EBP","YSI MPS 556"
2013,6,10,9,20,"0.1",17.82,"CCC, EBP, KJ","HYDROLAB"
2013,6,10,9,20,"1",17.38,"CCC, EBP, KJ","HYDROLAB"
2013,6,10,9,20,"2",17.28,"CCC, EBP, KJ","HYDROLAB"
2013,6,10,9,20,"4",17.04,"CCC, EBP, KJ","HYDROLAB"
2013,6,10,9,20,"5",17.03,"CCC, EBP, KJ","HYDROLAB"
2013,6,10,9,20,"7",16.87,"CCC, EBP, KJ","HYDROLAB"
2013,6,10,9,20,"3",17.14,"CCC, EBP, KJ","HYDROLAB"
2013,6,10,9,20,"6",16.99,"CCC, EBP, KJ","HYDROLAB"
2013,6,10,9,20,"8",16.79,"CCC, EBP, KJ","HYDROLAB"
2013,6,10,9,20,"9",16.01,"CCC, EBP, KJ","HYDROLAB"
2013,6,10,9,20,"10",13.91,"CCC, EBP, KJ","HYDROLAB"
2013,6,10,9,20,"11",13.17,"CCC, EBP, KJ","HYDROLAB"
2013,6,10,9,20,"12",11.47,"CCC, EBP, KJ","HYDROLAB"
2013,6,10,9,20,"13",10.38,"CCC, EBP, KJ","HYDROLAB"
2013,6,10,9,20,"14",9.84,"CCC, EBP, KJ","HYDROLAB"
2013,6,10,9,20,"15",9.2,"CCC, EBP, KJ","HYDROLAB"
2013,6,10,9,20,"16",8.81,"CCC, EBP, KJ","HYDROLAB"
2013,6,10,9,20,"17",8.5,"CCC, EBP, KJ","HYDROLAB"
2013,6,10,9,20,"18",8.41,"CCC, EBP, KJ","HYDROLAB"
2013,6,10,9,20,"19",8.32,"CCC, EBP, KJ","HYDROLAB"
2013,6,10,9,20,"20",8.23,"CCC, EBP, KJ","HYDROLAB"
2013,6,10,9,20,"0.1",17.41,"CCC, EBP, KAJ","YSI MPS 556"
2013,6,10,9,20,"1",17.3,"CCC, EBP, KAJ","YSI MPS 556"
