Year,Month,Day,Hour,Minute,Second,Depth.m,Temperature.C,Dissolved.Oxygen.mg.L,pH,Specific.Conductance.uS.cm,Barometer.kPA,Unit.ID
2014,7,24,15,2,0,2,24.6,10.2,8.78,512,98.82,Poseidon YSI Pro-Plus
2014,7,24,15,3,0,3,24.2,9.6,8.75,513,98.82,Poseidon YSI Pro-Plus
2014,7,24,15,3,0,4,23.9,9.1,8.71,516,98.82,Poseidon YSI Pro-Plus
2014,7,24,15,4,0,5,23.9,9,8.7,517,98.81,Poseidon YSI Pro-Plus
2014,7,24,15,5,0,6,23.8,8.9,8.7,518,98.81,Poseidon YSI Pro-Plus
2014,7,24,15,6,0,7,23.7,7.7,8.62,520,98.8,Poseidon YSI Pro-Plus
2014,7,24,15,7,0,8,20.3,0.7,7.91,550,98.8,Poseidon YSI Pro-Plus
2014,7,24,15,8,0,9,16.3,0.1,7.64,568,98.8,Poseidon YSI Pro-Plus
2014,7,24,15,8,0,10,14.1,0.1,7.57,568,98.79,Poseidon YSI Pro-Plus
2014,7,24,15,9,0,11,12.8,0.1,7.52,567,98.8,Poseidon YSI Pro-Plus
2014,7,24,15,10,0,12,12.3,0.1,7.5,573,98.8,Poseidon YSI Pro-Plus
2014,7,24,15,10,0,13,12.1,0.1,7.5,570,98.8,Poseidon YSI Pro-Plus
2014,7,24,15,11,0,14,11.2,0.1,7.49,577,98.8,Poseidon YSI Pro-Plus
2014,7,24,15,11,0,15,11,0.1,7.44,573,98.79,Poseidon YSI Pro-Plus
2014,7,24,15,11,0,16,10.8,0.1,7.45,575,98.79,Poseidon YSI Pro-Plus
2014,7,24,15,12,0,17,10.3,0.1,7.43,581,98.79,Poseidon YSI Pro-Plus
2014,7,24,15,12,0,18,10.5,0.1,7.36,580,98.8,Poseidon YSI Pro-Plus
2014,7,24,15,13,0,19,10.1,0.1,7.38,583,98.8,Poseidon YSI Pro-Plus
2014,7,24,15,13,0,20,10.2,0.1,7.36,582,98.79,Poseidon YSI Pro-Plus
2014,7,27,17,9,0,20,9.9,0.1,7.37,592,97.92,Poseidon YSI Pro-Plus
2014,7,27,17,9,0,19,10.5,0.1,7.42,580,97.92,Poseidon YSI Pro-Plus
2014,7,27,17,10,0,18,10.4,0.1,7.43,582,97.92,Poseidon YSI Pro-Plus
2014,7,27,17,11,0,17,10.5,0.1,7.42,582,97.92,Poseidon YSI Pro-Plus
2014,7,27,17,12,0,16,10.6,0.1,7.42,580,97.93,Poseidon YSI Pro-Plus
2014,7,27,17,13,0,15,10.9,0.1,7.42,578,97.92,Poseidon YSI Pro-Plus
2014,7,27,17,14,0,14,11.8,0.1,7.46,572,97.92,Poseidon YSI Pro-Plus
2014,7,27,17,14,0,13,12.3,0.1,7.45,573,97.91,Poseidon YSI Pro-Plus
2014,7,27,17,15,0,12,13.4,0.1,7.53,572,97.92,Poseidon YSI Pro-Plus
2014,7,27,17,19,0,11,23.3,7.1,8.58,521,97.91,Poseidon YSI Pro-Plus
2014,7,27,17,20,0,10,23.6,7.7,8.68,519,97.92,Poseidon YSI Pro-Plus
2014,7,27,17,21,0,9,23.7,7.7,8.68,518,97.91,Poseidon YSI Pro-Plus
2014,7,27,17,22,0,8,23.7,7.7,8.68,519,97.92,Poseidon YSI Pro-Plus
2014,7,27,17,24,0,7,23.5,7.8,8.69,520,97.93,Poseidon YSI Pro-Plus
2014,7,27,17,24,0,6,23.4,7.9,8.69,521,97.92,Poseidon YSI Pro-Plus
2014,7,27,17,25,0,5,23.5,7.8,8.69,520,97.92,Poseidon YSI Pro-Plus
2014,7,27,17,26,0,4,23.7,7.7,8.68,518,97.92,Poseidon YSI Pro-Plus
2014,7,27,17,28,0,3,23.5,7.9,8.69,520,97.92,Poseidon YSI Pro-Plus
2014,7,27,17,31,0,2,23.4,7.9,8.69,521,97.92,Poseidon YSI Pro-Plus
2014,7,27,17,33,0,1,23.5,7.9,8.69,520,97.91,Poseidon YSI Pro-Plus
2014,7,27,17,36,0,0,23.7,7.8,8.68,518,97.9,Poseidon YSI Pro-Plus
2014,8,1,11,55,0,0,23.9,9.7,8.75,527,98.8,Poseidon YSI Pro-Plus
2014,8,1,11,56,0,1,23.2,10.4,8.79,525,98.8,Poseidon YSI Pro-Plus
2014,8,1,11,56,0,2,22.8,10.7,8.81,524,98.79,Poseidon YSI Pro-Plus
2014,8,1,12,3,0,3,22.6,9.7,8.75,525,98.79,Poseidon YSI Pro-Plus
2014,8,1,12,4,0,4,22.6,9.5,8.74,525,98.79,Poseidon YSI Pro-Plus
2014,8,1,12,4,0,5,22.5,9,8.72,525,98.8,Poseidon YSI Pro-Plus
2014,8,1,12,5,0,6,22.5,8.9,8.71,526,98.79,Poseidon YSI Pro-Plus
2014,8,1,12,5,0,7,22.4,8.7,8.71,526,98.79,Poseidon YSI Pro-Plus
2014,8,1,12,6,0,8,22.1,7.6,8.63,529,98.8,Poseidon YSI Pro-Plus
2014,8,1,12,6,0,9,21.7,7.2,8.61,531,98.79,Poseidon YSI Pro-Plus
2014,8,1,12,7,0,10,17,0.3,7.8,575,98.79,Poseidon YSI Pro-Plus
2014,8,1,12,8,0,11,12.2,0.1,7.63,587,98.79,Poseidon YSI Pro-Plus
2014,8,1,12,9,0,12,11.8,0.1,7.59,588,98.79,Poseidon YSI Pro-Plus
2014,8,1,12,9,0,13,11.3,0.1,7.58,588,98.79,Poseidon YSI Pro-Plus
2014,8,1,12,9,0,14,10.3,0.1,7.54,591,98.79,Poseidon YSI Pro-Plus
2014,8,1,12,10,0,15,9.9,0.1,7.52,592,98.79,Poseidon YSI Pro-Plus
2014,8,1,12,11,0,16,9.8,0.1,7.51,595,98.78,Poseidon YSI Pro-Plus
2014,8,1,12,11,0,17,9.6,0.1,7.52,595,98.79,Poseidon YSI Pro-Plus
2014,8,1,12,12,0,18,9.5,0.1,7.51,595,98.79,Poseidon YSI Pro-Plus
2014,8,1,12,12,0,19,9.4,0.1,7.49,597,98.78,Poseidon YSI Pro-Plus
2014,8,1,12,13,0,20,9.3,0.1,7.47,599,98.78,Poseidon YSI Pro-Plus
2014,8,3,15,40,0,0,25,10.2,8.83,518,98.75,Poseidon YSI Pro-Plus
2014,8,3,15,41,0,1,25,10.1,8.83,517,98.75,Poseidon YSI Pro-Plus
2014,8,3,15,42,0,2,24,10.8,8.84,524,98.76,Poseidon YSI Pro-Plus
2014,8,3,15,42,0,3,24,10.7,8.83,522,98.76,Poseidon YSI Pro-Plus
2014,8,3,15,43,0,4,24.1,9.4,8.78,516,98.76,Poseidon YSI Pro-Plus
2014,8,3,15,43,0,5,23.5,8.7,8.71,518,98.75,Poseidon YSI Pro-Plus
2014,8,3,15,46,0,6,23.4,8.2,8.69,518,98.76,Poseidon YSI Pro-Plus
2014,8,3,15,51,0,7,23.6,7.7,8.67,516,98.75,Poseidon YSI Pro-Plus
2014,8,3,15,52,0,8,23.2,7.4,8.61,519,98.75,Poseidon YSI Pro-Plus
2014,8,3,15,52,0,9,22.1,5.2,8.43,530,98.76,Poseidon YSI Pro-Plus
2014,8,3,15,53,0,10,19,0.3,7.82,555,98.75,Poseidon YSI Pro-Plus
2014,8,3,15,53,0,11,15.6,0.2,7.7,571,98.76,Poseidon YSI Pro-Plus
2014,8,3,15,54,0,12,13.7,0.2,7.58,567,98.76,Poseidon YSI Pro-Plus
2014,8,3,15,54,0,13,12.1,0.1,7.54,576,98.76,Poseidon YSI Pro-Plus
2014,8,3,15,55,0,14,11.5,0.1,7.57,576,98.76,Poseidon YSI Pro-Plus
2014,8,3,15,55,0,15,11.4,0.1,7.54,574,98.75,Poseidon YSI Pro-Plus
2014,8,3,15,55,0,16,10.8,0.1,7.51,580,98.76,Poseidon YSI Pro-Plus
2014,8,3,15,56,0,17,10.6,0.1,7.46,580,98.76,Poseidon YSI Pro-Plus
2014,8,3,15,57,0,18,10.9,0.1,7.45,577,98.75,Poseidon YSI Pro-Plus
2014,8,3,15,57,0,19,10.1,0.1,7.38,591,98.75,Poseidon YSI Pro-Plus
2014,8,3,15,58,0,20,10.5,0.1,7.44,586,98.75,Poseidon YSI Pro-Plus
2014,8,5,14,58,0,20,9.2,0.3,7.38,606,98.75,Poseidon YSI Pro-Plus
2014,8,5,15,0,0,19,9.3,0.2,7.34,604,98.75,Poseidon YSI Pro-Plus
2014,8,5,15,1,0,18,9.4,0.2,7.45,600,98.75,Poseidon YSI Pro-Plus
2014,8,5,15,3,0,17,9.6,0.2,7.5,598,98.74,Poseidon YSI Pro-Plus
2014,8,5,15,4,0,16,9.6,0.2,7.43,598,98.74,Poseidon YSI Pro-Plus
2014,8,5,15,5,0,15,10,0.1,7.46,593,98.74,Poseidon YSI Pro-Plus
2014,8,5,15,7,0,14,10.5,0.1,7.5,591,98.74,Poseidon YSI Pro-Plus
2014,8,5,15,8,0,13,11.3,0.1,7.5,589,98.73,Poseidon YSI Pro-Plus
2014,8,5,15,9,0,12,12.2,0.1,7.55,588,98.74,Poseidon YSI Pro-Plus
2014,8,5,15,9,0,11,13.8,0.1,7.59,583,98.73,Poseidon YSI Pro-Plus
2014,8,5,15,11,0,10,17.3,0.1,7.75,567,98.74,Poseidon YSI Pro-Plus
2014,8,5,15,12,0,9,20.5,1.4,8.04,548,98.74,Poseidon YSI Pro-Plus
2014,8,5,15,13,0,8,21.5,4.2,8.36,539,98.74,Poseidon YSI Pro-Plus
2014,8,5,15,13,0,7,22.1,5.8,8.54,533,98.74,Poseidon YSI Pro-Plus
2014,8,5,15,15,0,6,22.7,7.3,8.68,527,98.75,Poseidon YSI Pro-Plus
2014,8,5,15,16,0,5,23,8.5,8.77,523,98.74,Poseidon YSI Pro-Plus
2014,8,5,15,17,0,4,23.2,8.8,8.79,522,98.75,Poseidon YSI Pro-Plus
2014,8,5,15,18,0,3,23.3,9.3,8.82,522,98.74,Poseidon YSI Pro-Plus
2014,8,5,15,20,0,2,23.5,9.7,8.85,521,98.74,Poseidon YSI Pro-Plus
2014,8,5,15,21,0,1,23.7,10,8.88,521,98.74,Poseidon YSI Pro-Plus
2014,8,5,15,23,0,0,24.4,9.4,8.85,522,98.75,Poseidon YSI Pro-Plus
2014,8,6,16,43,0,0,25.7,10.1,8.77,523,98.72,Poseidon YSI Pro-Plus
2014,8,6,16,44,0,1,24.4,11.1,8.82,520,98.71,Poseidon YSI Pro-Plus
2014,8,6,16,44,0,2,23.7,11.1,8.82,519,98.71,Poseidon YSI Pro-Plus
2014,8,6,16,45,0,3,23.4,10.6,8.78,520,98.71,Poseidon YSI Pro-Plus
2014,8,6,16,46,0,4,23.3,10.1,8.76,521,98.71,Poseidon YSI Pro-Plus
2014,8,6,16,47,0,5,23,8.9,8.67,524,98.7,Poseidon YSI Pro-Plus
2014,8,6,16,48,0,6,22.9,8.3,8.63,525,98.71,Poseidon YSI Pro-Plus
2014,8,6,16,48,0,7,22.1,5.8,8.42,534,98.7,Poseidon YSI Pro-Plus
2014,8,6,16,49,0,8,21.1,3.1,8.13,543,98.71,Poseidon YSI Pro-Plus
2014,8,6,16,50,0,9,20.1,1.3,7.89,550,98.7,Poseidon YSI Pro-Plus
2014,8,6,16,51,0,10,16.2,0.3,7.65,574,98.7,Poseidon YSI Pro-Plus
2014,8,6,16,51,0,11,13.4,0.2,7.55,585,98.7,Poseidon YSI Pro-Plus
2014,8,6,16,52,0,12,12.1,0.2,7.51,588,98.7,Poseidon YSI Pro-Plus
2014,8,6,16,53,0,13,10.7,0.2,7.48,590,98.7,Poseidon YSI Pro-Plus
2014,8,6,16,54,0,14,10.1,0.2,7.43,594,98.7,Poseidon YSI Pro-Plus
2014,8,6,16,54,0,15,9.9,0.2,7.49,595,98.7,Poseidon YSI Pro-Plus
2014,8,6,16,55,0,16,9.6,0.2,7.49,597,98.7,Poseidon YSI Pro-Plus
2014,8,6,16,56,0,17,9.6,0.2,7.38,600,98.7,Poseidon YSI Pro-Plus
2014,8,6,16,56,0,18,9.5,0.2,7.36,601,98.7,Poseidon YSI Pro-Plus
2014,8,6,16,57,0,19,9.4,0.2,7.38,601,98.7,Poseidon YSI Pro-Plus
2014,8,6,16,58,0,20,9.4,0.2,7.36,602,98.7,Poseidon YSI Pro-Plus
2014,8,7,14,28,0,0,24.2,10.4,8.79,520,98.75,Poseidon YSI Pro-Plus
2014,8,7,14,29,0,1,24.1,10.6,8.8,520,98.75,Poseidon YSI Pro-Plus
2014,8,7,14,30,0,2,24,10.8,8.81,520,98.76,Poseidon YSI Pro-Plus
2014,8,7,14,31,0,3,23.8,10.7,8.81,520,98.74,Poseidon YSI Pro-Plus
2014,8,7,14,32,0,4,23.4,10.4,8.78,520,98.75,Poseidon YSI Pro-Plus
2014,8,7,14,32,0,5,22.9,9.1,8.69,524,98.75,Poseidon YSI Pro-Plus
2014,8,7,14,33,0,6,22.7,7.5,8.59,527,98.75,Poseidon YSI Pro-Plus
2014,8,7,14,34,0,7,21.8,4,8.27,538,98.75,Poseidon YSI Pro-Plus
2014,8,7,14,35,0,8,21.1,2,8.05,544,98.75,Poseidon YSI Pro-Plus
2014,8,7,14,35,0,9,19.7,0.3,7.84,553,98.75,Poseidon YSI Pro-Plus
2014,8,7,14,36,0,10,16.1,0.2,7.67,575,98.75,Poseidon YSI Pro-Plus
2014,8,7,14,36,0,11,14.2,0.2,7.6,582,98.76,Poseidon YSI Pro-Plus
2014,8,7,14,37,0,12,12.5,0.2,7.52,587,98.75,Poseidon YSI Pro-Plus
2014,8,7,14,37,0,13,11.5,0.2,7.5,589,98.75,Poseidon YSI Pro-Plus
2014,8,7,14,38,0,14,10.9,0.2,7.47,591,98.75,Poseidon YSI Pro-Plus
2014,8,7,14,38,0,15,10.3,0.2,7.44,592,98.74,Poseidon YSI Pro-Plus
2014,8,7,14,39,0,16,9.9,0.2,7.43,595,98.75,Poseidon YSI Pro-Plus
2014,8,7,14,39,0,17,9.8,0.2,7.48,596,98.75,Poseidon YSI Pro-Plus
2014,8,7,14,40,0,18,9.7,0.2,7.44,597,98.75,Poseidon YSI Pro-Plus
2014,8,7,14,40,0,19,9.5,0.2,7.39,602,98.74,Poseidon YSI Pro-Plus
2014,8,7,14,41,0,20,9.4,0.2,7.38,603,98.74,Poseidon YSI Pro-Plus
2014,8,15,13,0,0,0,23.4,9.9,8.77,524,98.6,Poseidon YSI Pro-Plus
2014,8,15,13,1,0,1,23.4,10,8.77,524,98.61,Poseidon YSI Pro-Plus
2014,8,15,13,1,0,2,23.2,10.3,8.8,523,98.61,Poseidon YSI Pro-Plus
2014,8,15,13,2,0,3,22.8,10.5,8.8,523,98.59,Poseidon YSI Pro-Plus
2014,8,15,13,2,0,4,22.6,10.1,8.77,524,98.6,Poseidon YSI Pro-Plus
2014,8,15,13,3,0,5,22.6,9,8.7,525,98.6,Poseidon YSI Pro-Plus
2014,8,15,13,6,0,6,22.4,7.7,8.59,528,98.6,Poseidon YSI Pro-Plus
2014,8,15,13,7,0,7,22.2,7.3,8.54,529,98.59,Poseidon YSI Pro-Plus
2014,8,15,13,8,0,8,21.9,6.8,8.5,530,98.59,Poseidon YSI Pro-Plus
2014,8,15,13,11,0,9,19.5,1.1,7.89,553,98.59,Poseidon YSI Pro-Plus
2014,8,15,13,12,0,10,18.2,0.3,7.76,561,98.6,Poseidon YSI Pro-Plus
2014,8,15,13,13,0,11,16.5,0.2,7.63,572,98.59,Poseidon YSI Pro-Plus
2014,8,15,13,13,0,12,13.7,0.2,7.56,585,98.59,Poseidon YSI Pro-Plus
2014,8,15,13,14,0,13,12.1,0.2,7.57,588,98.59,Poseidon YSI Pro-Plus
2014,8,15,13,14,0,14,10.9,0.2,7.48,591,98.59,Poseidon YSI Pro-Plus
2014,8,15,13,15,0,15,10.5,0.2,7.51,592,98.59,Poseidon YSI Pro-Plus
2014,8,15,13,16,0,16,10.1,0.2,7.51,593,98.6,Poseidon YSI Pro-Plus
2014,8,15,13,16,0,17,9.7,0.2,7.46,597,98.59,Poseidon YSI Pro-Plus
2014,8,15,13,17,0,18,9.6,0.2,7.45,598,98.58,Poseidon YSI Pro-Plus
2014,8,15,13,17,0,19,9.4,0.2,7.39,605,98.59,Poseidon YSI Pro-Plus
2014,8,15,13,17,0,20,9.4,0.2,7.39,607,98.59,Poseidon YSI Pro-Plus
2014,8,18,17,17,0,20,9.4,0.1,7.41,608,97.75,Poseidon YSI Pro-Plus
2014,8,18,17,18,0,19,9.5,0.1,7.42,606,97.75,Poseidon YSI Pro-Plus
2014,8,18,17,19,0,18,9.7,0.1,7.38,599,97.74,Poseidon YSI Pro-Plus
2014,8,18,17,20,0,17,9.8,0.1,7.48,597,97.74,Poseidon YSI Pro-Plus
2014,8,18,17,21,0,16,10,0.1,7.44,599,97.74,Poseidon YSI Pro-Plus
2014,8,18,17,22,0,15,10.1,0.1,7.46,595,97.74,Poseidon YSI Pro-Plus
2014,8,18,17,23,0,14,10.6,0,7.47,592,97.74,Poseidon YSI Pro-Plus
2014,8,18,17,24,0,13,11.5,0,7.57,591,97.74,Poseidon YSI Pro-Plus
2014,8,18,17,25,0,12,12.7,0,7.57,588,97.75,Poseidon YSI Pro-Plus
2014,8,18,17,26,0,11,15.9,0,7.71,574,97.75,Poseidon YSI Pro-Plus
2014,8,18,17,26,0,10,19.3,0.3,7.86,554,97.74,Poseidon YSI Pro-Plus
2014,8,18,17,27,0,9,20.2,1,7.96,548,97.73,Poseidon YSI Pro-Plus
2014,8,18,17,28,0,8,21.3,4.5,8.37,538,97.75,Poseidon YSI Pro-Plus
2014,8,18,17,29,0,7,22.9,8.3,8.75,527,97.73,Poseidon YSI Pro-Plus
2014,8,18,17,30,0,6,23.1,8.8,8.79,526,97.74,Poseidon YSI Pro-Plus
2014,8,18,17,31,0,5,23.2,9.1,8.8,526,97.73,Poseidon YSI Pro-Plus
2014,8,18,17,31,0,4,23.3,9.2,8.81,526,97.73,Poseidon YSI Pro-Plus
2014,8,18,17,32,0,3,23.3,9.3,8.81,526,97.75,Poseidon YSI Pro-Plus
2014,8,18,17,33,0,2,23.3,9.3,8.82,526,97.74,Poseidon YSI Pro-Plus
2014,8,18,17,33,0,1,23.4,9.3,8.82,526,97.75,Poseidon YSI Pro-Plus
2014,8,18,17,34,0,0,23.4,9.3,8.82,526,97.74,Poseidon YSI Pro-Plus
2014,8,19,18,8,0,20,9.5,0.1,7.31,606,97.63,Poseidon YSI Pro-Plus
2014,8,19,18,8,0,19,9.6,0.1,7.43,604,97.63,Poseidon YSI Pro-Plus
2014,8,19,18,9,0,18,9.7,0.1,7.37,602,97.62,Poseidon YSI Pro-Plus
2014,8,19,18,10,0,17,9.8,0.1,7.38,600,97.62,Poseidon YSI Pro-Plus
2014,8,19,18,10,0,16,9.9,0.1,7.38,598,97.62,Poseidon YSI Pro-Plus
2014,8,19,18,11,0,15,10,0.1,7.42,596,97.62,Poseidon YSI Pro-Plus
2014,8,19,18,11,0,14,10.2,0.1,7.42,594,97.62,Poseidon YSI Pro-Plus
2014,8,19,18,12,0,13,10.7,0.1,7.42,592,97.62,Poseidon YSI Pro-Plus
2014,8,19,18,13,0,12,12.3,0.1,7.46,590,97.62,Poseidon YSI Pro-Plus
2014,8,19,18,14,0,11,16.3,0,7.66,572,97.62,Poseidon YSI Pro-Plus
2014,8,19,18,15,0,10,19.7,0.1,7.82,551,97.62,Poseidon YSI Pro-Plus
2014,8,19,18,15,0,9,21.7,4.1,8.31,537,97.62,Poseidon YSI Pro-Plus
2014,8,19,18,16,0,8,22.6,7.3,8.63,527,97.63,Poseidon YSI Pro-Plus
2014,8,19,18,16,0,7,23.3,8.8,8.78,524,97.62,Poseidon YSI Pro-Plus
2014,8,19,18,17,0,6,23.5,9.1,8.8,524,97.61,Poseidon YSI Pro-Plus
2014,8,19,18,17,0,5,23.6,9.1,8.83,524,97.61,Poseidon YSI Pro-Plus
2014,8,19,18,18,0,4,23.9,9.2,8.85,524,97.62,Poseidon YSI Pro-Plus
2014,8,19,18,18,0,3,23.9,9.3,8.85,524,97.62,Poseidon YSI Pro-Plus
2014,8,19,18,19,0,2,23.9,9.3,8.85,524,97.62,Poseidon YSI Pro-Plus
2014,8,19,18,19,0,1,24,9.3,8.86,523,97.63,Poseidon YSI Pro-Plus
2014,8,19,18,19,0,0,24,9.4,8.86,523,97.62,Poseidon YSI Pro-Plus
2014,8,20,14,0,0,20,9.7,0.1,7.4,573,98.1,Poseidon YSI Pro-Plus
2014,8,20,14,0,0,19,9.8,0.1,7.42,571,98.09,Poseidon YSI Pro-Plus
2014,8,20,14,1,0,18,9.9,0.1,7.47,570,98.1,Poseidon YSI Pro-Plus
2014,8,20,14,1,0,17,10.1,0.1,7.43,568,98.09,Poseidon YSI Pro-Plus
2014,8,20,14,2,0,16,10.2,0.1,7.46,567,98.09,Poseidon YSI Pro-Plus
2014,8,20,14,2,0,15,10.6,0.1,7.51,564,98.09,Poseidon YSI Pro-Plus
2014,8,20,14,3,0,14,11.3,0.1,7.51,564,98.1,Poseidon YSI Pro-Plus
2014,8,20,14,3,0,13,11.9,0.1,7.51,562,98.09,Poseidon YSI Pro-Plus
2014,8,20,14,4,0,12,13.1,0.1,7.55,559,98.09,Poseidon YSI Pro-Plus
2014,8,20,14,5,0,11,16.1,0,7.65,546,98.1,Poseidon YSI Pro-Plus
2014,8,20,14,5,0,10,18.2,0,7.77,534,98.1,Poseidon YSI Pro-Plus
2014,8,20,14,6,0,9,21.2,1.8,8.04,516,98.1,Poseidon YSI Pro-Plus
2014,8,20,14,6,0,8,22.6,7.1,8.62,501,98.1,Poseidon YSI Pro-Plus
2014,8,20,14,7,0,7,23.4,8.3,8.72,499.8,98.09,Poseidon YSI Pro-Plus
2014,8,20,14,7,0,6,23.6,8.6,8.74,499.9,98.09,Poseidon YSI Pro-Plus
2014,8,20,14,8,0,5,23.6,8.8,8.76,499.5,98.1,Poseidon YSI Pro-Plus
2014,8,20,14,8,0,4,23.6,8.9,8.78,499.2,98.09,Poseidon YSI Pro-Plus
2014,8,20,14,9,0,3,23.8,9.5,8.83,498.3,98.1,Poseidon YSI Pro-Plus
2014,8,20,14,10,0,2,24.4,9.6,8.84,498.5,98.09,Poseidon YSI Pro-Plus
2014,8,20,14,10,0,1,24.7,9.4,8.83,499.1,98.09,Poseidon YSI Pro-Plus
2014,8,20,14,11,0,0,24.8,9.3,8.83,499.2,98.09,Poseidon YSI Pro-Plus
2014,8,21,17,35,0,0,24.1,9.4,8.73,496.9,98.14,Poseidon YSI Pro-Plus
2014,8,21,17,36,0,1,24.1,9.3,8.76,496.9,98.14,Poseidon YSI Pro-Plus
2014,8,21,17,37,0,2,24.1,9.4,8.77,496.9,98.14,Poseidon YSI Pro-Plus
2014,8,21,17,40,0,3,24.1,9.2,8.77,497.1,98.15,Poseidon YSI Pro-Plus
2014,8,21,17,41,0,4,24,9.3,8.78,497.2,98.16,Poseidon YSI Pro-Plus
2014,8,21,17,42,0,5,23.9,9.1,8.76,497.7,98.15,Poseidon YSI Pro-Plus
2014,8,21,17,42,0,6,23.4,7.9,8.68,499.7,98.15,Poseidon YSI Pro-Plus
2014,8,21,17,43,0,7,23,7,8.61,502,98.16,Poseidon YSI Pro-Plus
2014,8,21,17,44,0,8,21.5,2.8,8.13,514,98.16,Poseidon YSI Pro-Plus
2014,8,21,17,44,0,9,20.4,0.4,7.84,521,98.16,Poseidon YSI Pro-Plus
2014,8,21,17,45,0,10,19.1,0.1,7.81,529,98.17,Poseidon YSI Pro-Plus
2014,8,21,17,45,0,11,14.6,0.1,7.64,554,98.16,Poseidon YSI Pro-Plus
2014,8,21,17,46,0,12,12.8,0.1,7.54,560,98.15,Poseidon YSI Pro-Plus
2014,8,21,17,46,0,13,11.6,0.1,7.46,563,98.16,Poseidon YSI Pro-Plus
2014,8,21,17,47,0,14,10.7,0.1,7.45,564,98.17,Poseidon YSI Pro-Plus
2014,8,21,17,47,0,15,10.2,0.1,7.46,566,98.18,Poseidon YSI Pro-Plus
2014,8,21,17,48,0,16,10,0.1,7.37,569,98.17,Poseidon YSI Pro-Plus
2014,8,21,17,49,0,17,9.9,0.1,7.34,570,98.16,Poseidon YSI Pro-Plus
2014,8,21,17,49,0,18,9.7,0.1,7.42,572,98.17,Poseidon YSI Pro-Plus
2014,8,21,17,50,0,19,9.5,0.1,7.37,575,98.17,Poseidon YSI Pro-Plus
2014,8,21,17,50,0,20,9.5,0.1,7.28,578,98.17,Poseidon YSI Pro-Plus
2014,8,22,17,12,0,20,9.5,0.1,7.33,581,98.25,Poseidon YSI Pro-Plus
2014,8,22,17,13,0,19,9.5,0.1,7.34,576,98.25,Poseidon YSI Pro-Plus
2014,8,22,17,14,0,18,9.7,0.1,7.48,576,98.24,Poseidon YSI Pro-Plus
2014,8,22,17,14,0,17,9.8,0.1,7.51,571,98.25,Poseidon YSI Pro-Plus
2014,8,22,17,15,0,16,10,0.1,7.51,569,98.25,Poseidon YSI Pro-Plus
2014,8,22,17,16,0,15,10.2,0.1,7.47,566,98.25,Poseidon YSI Pro-Plus
2014,8,22,17,17,0,14,10.6,0,7.45,564,98.25,Poseidon YSI Pro-Plus
2014,8,22,17,17,0,13,11.8,0.1,7.53,562,98.25,Poseidon YSI Pro-Plus
2014,8,22,17,18,0,12,13.9,0.1,7.56,557,98.25,Poseidon YSI Pro-Plus
2014,8,22,17,18,0,11,16.7,0,7.66,542,98.24,Poseidon YSI Pro-Plus
2014,8,22,17,19,0,10,18.7,0,7.77,529,98.24,Poseidon YSI Pro-Plus
2014,8,22,17,20,0,9,21.4,3.1,8.21,514,98.24,Poseidon YSI Pro-Plus
2014,8,22,17,20,0,8,21.8,4.2,8.31,511,98.25,Poseidon YSI Pro-Plus
2014,8,22,17,21,0,7,22.7,6.1,8.54,504,98.24,Poseidon YSI Pro-Plus
2014,8,22,17,22,0,6,23.2,7.7,8.7,501,98.25,Poseidon YSI Pro-Plus
2014,8,22,17,23,0,5,23.5,8.1,8.74,499.3,98.24,Poseidon YSI Pro-Plus
2014,8,22,17,23,0,4,23.8,8.7,8.8,498.1,98.25,Poseidon YSI Pro-Plus
2014,8,22,17,24,0,3,24.1,9.6,8.86,496.2,98.25,Poseidon YSI Pro-Plus
2014,8,22,17,24,0,2,24.2,10.2,8.9,495.3,98.25,Poseidon YSI Pro-Plus
2014,8,22,17,25,0,1,24.6,10.9,8.94,494.4,98.25,Poseidon YSI Pro-Plus
2014,8,22,17,25,0,0,26.8,10,8.88,498,98.25,Poseidon YSI Pro-Plus
2014,8,24,18,17,0,0,24.8,9.9,8.79,496.4,98.31,Poseidon YSI Pro-Plus
2014,8,24,18,17,0,1,24.8,9.9,8.79,496.4,98.3,Poseidon YSI Pro-Plus
2014,8,24,18,18,0,2,24.8,9.8,8.79,496.6,98.3,Poseidon YSI Pro-Plus
2014,8,24,18,20,0,3,24.4,9.5,8.76,497.8,98.31,Poseidon YSI Pro-Plus
2014,8,24,18,21,0,4,23.9,8.9,8.7,499.4,98.31,Poseidon YSI Pro-Plus
2014,8,24,18,22,0,5,23.8,8.8,8.71,499.2,98.31,Poseidon YSI Pro-Plus
2014,8,24,18,22,0,6,23.8,8.6,8.69,499.4,98.31,Poseidon YSI Pro-Plus
2014,8,24,18,23,0,7,22.9,5.5,8.42,506,98.31,Poseidon YSI Pro-Plus
2014,8,24,18,24,0,8,21.5,2.1,8.02,514,98.3,Poseidon YSI Pro-Plus
2014,8,24,18,24,0,9,20.5,0.1,7.76,521,98.31,Poseidon YSI Pro-Plus
2014,8,24,18,25,0,10,17.8,0.1,7.71,535,98.3,Poseidon YSI Pro-Plus
2014,8,24,18,26,0,11,15.1,0.1,7.57,552,98.32,Poseidon YSI Pro-Plus
2014,8,24,18,26,0,12,12.5,0.1,7.46,561,98.31,Poseidon YSI Pro-Plus
